,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Device history data,,,,,,,,,,,,,,,,,,,,,,
,Device,,TMM 12026-3 I   HBC-SERIES,,,,,,,,,,,,,,,,,,,,,,
,Type,,HBC-Series,,,,,,,,,,,,,,,,,,,,,,
,Firmware,,5.77,,,,,,,,,,,,,,,,,,,,,,
,Serial number,,37FF71063043523944312343,,,,,,,,,,,,,,,,,,,,,,
,Created,,"16/01/2025, 15:20",,MGM ProTool v3.5.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Timems,Time,Input voltage,Input current,Motor revolutions,Controller temperature,BEC voltage,BEC current,BEC temperature,Input request,Incoming power,Cruising speed (car),Motor temperature,Battery temperature,Output power,Automatic regulation,I*T fuse,Low voltage,High current,ESC overheated,Motor overheated,Battery overheated,HW current fuse,HW overvoltage/undervoltage,Pulse current
,,,[V],[A],[x100rpm],[°C],[V],[A],[°C],[%],[W],[km/h],[°C],[°C],[%],,,,,,,,,,[A]
,4m 13s 400ms,253400,14.189,43.8,114.2,77,8.351,0,70,65.686,620,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 13s 500ms,253500,14.172,44.1,114.7,78,8.268,0,70,65.686,620,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 13s 600ms,253600,14.137,43.4,114.5,78,8.347,0,70,65.686,610,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 13s 700ms,253700,14.224,44.3,114.7,77,8.344,0,70,66.667,630,107.8,0,0,66.667,0,0,0,0,0,0,0,0,0,67.1
,4m 13s 800ms,253800,14.102,43,114.5,79,8.344,0,70,66.667,610,107.6,0,0,66.667,0,0,0,0,0,0,0,0,0,65.1
,4m 13s 900ms,253900,14.207,44.2,114.5,80,8.351,0,70,65.686,630,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,67.9
,4m 14s,254000,13.998,42.3,114,81,8.347,0,70,65.686,590,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,65
,4m 14s 100ms,254100,14.189,39.7,114.2,79,8.365,0,70,65.686,560,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,61
,4m 14s 200ms,254200,14.154,42.7,113.4,78,8.353,0,70,65.686,600,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,65.6
,4m 14s 300ms,254300,14.224,44.1,114.5,78,8.331,0,70,65.686,630,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 14s 400ms,254400,14.154,45.7,113.4,79,8.349,0,70,65.686,650,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,70.2
,4m 14s 500ms,254500,14.363,44.3,114.2,78,8.315,0,70,65.686,640,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 14s 600ms,254600,14.207,43.4,113.4,78,8.344,0,70,65.686,620,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 14s 700ms,254700,14.12,43.4,114.7,78,8.36,0,70,65.686,610,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 14s 800ms,254800,14.172,44.3,114.2,78,8.327,0,70,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 14s 900ms,254900,14.172,37.6,113.4,78,8.353,0,70,65.686,530,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,57.8
,4m 15s,255000,13.998,42.8,113.2,78,8.336,0,70,65.686,600,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,65.7
,4m 15s 100ms,255100,14.015,44.9,114.5,78,8.358,0,70,65.686,630,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,69
,4m 15s 200ms,255200,14.05,43.6,114.2,79,8.331,0,70,65.686,610,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 15s 300ms,255300,14.259,44,114.7,79,8.306,0,70,65.686,630,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 15s 400ms,255400,14.224,43.4,114.5,80,8.349,0,70,65.686,620,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 15s 500ms,255500,14.12,44,114.5,79,8.318,0,70,65.686,620,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 15s 600ms,255600,14.172,43.2,113.4,79,8.351,0,70,65.686,610,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,66.4
,4m 15s 700ms,255700,14.311,43,113.4,79,8.336,0,70,65.686,620,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 15s 800ms,255800,14.172,43.8,114.7,78,8.342,0,70,65.686,620,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 15s 900ms,255900,14.241,43.8,113.4,78,8.331,0,70,65.686,620,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 16s,256000,14.241,38.1,112.7,79,8.351,0,70,65.686,540,105.9,0,0,65.686,0,0,0,0,0,0,0,0,0,58.5
,4m 16s 100ms,256100,14.363,43.6,112.9,79,8.336,0,70,65.686,630,106.1,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 16s 200ms,256200,13.998,43,113.2,79,8.347,0,70,65.686,600,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 16s 300ms,256300,14.154,43.6,113.4,78,8.36,0,71,65.686,620,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 16s 400ms,256400,14.154,44.4,113.2,77,8.353,0,70,65.686,630,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,68.2
,4m 16s 500ms,256500,14.224,44.7,113.6,78,8.358,0,70,66.667,640,106.7,0,0,66.667,0,0,0,0,0,0,0,0,0,67.7
,4m 16s 600ms,256600,14.328,45.1,114.7,79,8.34,0,70,66.667,650,107.8,0,0,66.667,0,0,0,0,0,0,0,0,0,68.3
,4m 16s 700ms,256700,14.172,41.4,112.7,79,8.331,0,70,64.706,590,105.9,0,0,64.706,0,0,0,0,0,0,0,0,0,64.6
,4m 16s 800ms,256800,14.207,47.6,114,78,8.356,0,70,65.686,680,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,73.1
,4m 16s 900ms,256900,14.207,44.7,114,79,8.347,0,70,65.686,630,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,68.7
,4m 17s,257000,14.172,44.6,114,78,8.353,0.124,70,65.686,630,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,68.5
,4m 17s 100ms,257100,14.346,45.1,113.2,79,8.331,0,70,65.686,650,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,69.3
,4m 17s 200ms,257200,13.998,37.7,114,78,8.347,0,70,65.686,530,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,57.9
,4m 17s 300ms,257300,14.328,44.4,114.7,77,8.342,0,70,65.686,640,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,68.2
,4m 17s 400ms,257400,14.102,43,113.2,75,8.36,0,70,65.686,610,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 17s 500ms,257500,14.137,44.3,113.2,77,8.338,0,70,65.686,630,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 17s 600ms,257600,14.032,42.2,114,77,8.351,0,70,65.686,590,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,64.8
,4m 17s 700ms,257700,14.189,43.4,114.2,79,8.351,0,70,65.686,620,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 17s 800ms,257800,14.189,43.4,114,78,8.353,0,70,65.686,620,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 17s 900ms,257900,14.207,44.1,113.4,77,8.34,0,70,65.686,630,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 18s,258000,14.224,43.6,114,77,8.336,0,70,65.686,620,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 18s 100ms,258100,14.137,44.9,113.4,77,8.34,0,70,65.686,630,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,69
,4m 18s 200ms,258200,14.172,43.2,114.2,79,8.324,0,70,65.686,610,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,66.4
,4m 18s 300ms,258300,14.137,44,114.5,78,8.333,0,70,65.686,620,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 18s 400ms,258400,14.328,44.9,114.5,78,8.331,0,70,65.686,640,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,69
,4m 18s 500ms,258500,14.346,37.3,112.9,79,8.333,0,70,65.686,530,106.1,0,0,65.686,0,0,0,0,0,0,0,0,0,57.3
,4m 18s 600ms,258600,13.998,44.4,114.5,80,8.342,0,70,66.667,620,107.6,0,0,66.667,0,0,0,0,0,0,0,0,0,67.2
,4m 18s 700ms,258700,14.224,44.4,113.8,78,8.347,0,70,66.667,630,106.9,0,0,66.667,0,0,0,0,0,0,0,0,0,67.2
,4m 18s 800ms,258800,14.207,44.6,114.5,78,8.356,0,70,66.667,630,107.6,0,0,66.667,0,0,0,0,0,0,0,0,0,67.5
,4m 18s 900ms,258900,14.224,44.4,114.2,79,8.362,0,71,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,68.2
,4m 19s,259000,14.172,43.4,114.2,79,8.344,0,70,65.686,610,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 19s 100ms,259100,14.276,44,113.4,79,8.338,0,70,65.686,630,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 19s 200ms,259200,14.154,44.3,114,79,8.329,0,70,65.686,630,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 19s 300ms,259300,14.137,43,114.2,76,8.347,0,71,65.686,610,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 19s 400ms,259400,14.346,44.1,113.6,78,8.34,0,71,65.686,630,106.7,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 19s 500ms,259500,14.137,43.6,114.7,78,8.369,0,71,65.686,620,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 19s 600ms,259600,14.207,42.4,113.2,78,8.347,0,71,65.686,600,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,65.1
,4m 19s 700ms,259700,14.328,44.1,114.2,78,8.351,0,71,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 19s 800ms,259800,14.05,44.3,114.5,78,8.347,0,70,65.686,620,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 19s 900ms,259900,14.259,44.7,114.5,79,8.331,0,71,65.686,640,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,68.7
,4m 20s,260000,14.276,43.4,112.9,79,8.324,0,71,65.686,620,106.1,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 20s 100ms,260100,14.172,44.4,113.2,78,8.347,0,71,65.686,630,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,68.2
,4m 20s 200ms,260200,14.276,43,112.7,78,8.356,0,71,65.686,610,105.9,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 20s 300ms,260300,14.12,45.5,114.7,79,8.344,0,70,65.686,640,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,69.9
,4m 20s 400ms,260400,14.346,44,114.2,80,8.342,0,71,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 20s 500ms,260500,14.224,43.8,114.5,80,8.342,0,71,65.686,620,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 20s 600ms,260600,14.276,38.5,113.2,79,8.358,0,71,65.686,550,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,59.1
,4m 20s 700ms,260700,14.189,44.1,113.4,78,8.349,0,71,65.686,630,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 20s 800ms,260800,14.137,44.3,114.5,78,8.322,0,71,65.686,630,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 20s 900ms,260900,14.137,44.3,114.7,77,8.365,0,70,65.686,630,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 21s,261000,14.067,45.1,112.9,78,8.353,0,71,65.686,630,106.1,0,0,65.686,0,0,0,0,0,0,0,0,0,69.3
,4m 21s 100ms,261100,14.172,43.6,113.2,79,8.362,0,71,65.686,620,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 21s 200ms,261200,14.172,45.1,114.5,78,8.349,0,71,65.686,640,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,69.3
,4m 21s 300ms,261300,14.137,44.3,113.2,79,8.344,0,71,65.686,630,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 21s 400ms,261400,14.207,44.1,114.2,79,8.351,0,71,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 21s 500ms,261500,14.032,43.2,114,78,8.34,0,71,65.686,610,107.1,0,0,65.686,0,0,0,0,0,0,0,0,0,66.4
,4m 21s 600ms,261600,14.346,44,114.2,79,8.351,0,71,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 21s 700ms,261700,14.172,44,113.4,79,8.331,0,71,65.686,620,106.5,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 21s 800ms,261800,14.154,43,113.2,78,8.349,0,71,65.686,610,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 21s 900ms,261900,14.311,44.3,114.2,79,8.333,0,71,65.686,630,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,68.1
,4m 22s,262000,14.154,43.6,114.2,79,8.342,0,71,65.686,620,107.3,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 22s 100ms,262100,14.207,43.8,113.6,79,8.331,0,71,65.686,620,106.7,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 22s 200ms,262200,14.346,45.5,114.7,78,8.336,0,71,65.686,650,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,69.9
,4m 22s 300ms,262300,14.276,41.4,113.2,79,8.342,0,71,65.686,590,106.4,0,0,65.686,0,0,0,0,0,0,0,0,0,63.6
,4m 22s 400ms,262400,14.085,44,113.6,78,8.351,0,71,65.686,620,106.7,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 22s 500ms,262500,14.154,44.1,114.7,77,8.342,0,71,65.686,620,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,67.7
,4m 22s 600ms,262600,14.241,43.6,113.8,78,8.338,0,71,65.686,620,106.9,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 22s 700ms,262700,14.363,43.4,114.7,77,8.349,0,71,65.686,620,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 22s 800ms,262800,14.224,44.9,114.7,79,8.336,0,71,65.686,640,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,69
,4m 22s 900ms,262900,14.207,43.6,114.5,79,8.338,0,71,65.686,620,107.6,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 23s,263000,14.137,44.1,115.1,80,8.351,0,71,66.667,620,108.1,0,0,66.667,0,0,0,0,0,0,0,0,0,66.7
,4m 23s 100ms,263100,14.363,44,115.1,79,8.34,0,71,66.667,630,108.1,0,0,66.667,0,0,0,0,0,0,0,0,0,66.6
,4m 23s 200ms,263200,14.224,44,115.1,79,8.336,0,71,66.667,630,108.1,0,0,66.667,0,0,0,0,0,0,0,0,0,66.6
,4m 23s 300ms,263300,14.189,41.3,113.8,79,8.349,0,71,65.686,590,106.9,0,0,65.686,0,0,0,0,0,0,0,0,0,63.4
,4m 23s 400ms,263400,14.241,42.2,113.4,79,8.36,0,71,64.706,600,106.5,0,0,64.706,0,0,0,0,0,0,0,0,0,65.8
,4m 23s 500ms,263500,14.259,44.7,114.7,78,8.344,0,71,65.686,640,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,68.7
,4m 23s 600ms,263600,14.241,43.8,114.9,77,8.347,0,71,65.686,620,108,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 23s 700ms,263700,14.259,43.4,114.9,77,8.336,0,71,65.686,620,108,0,0,65.686,0,0,0,0,0,0,0,0,0,66.7
,4m 23s 800ms,263800,14.659,41.1,114.9,79,8.356,0,71,65.686,600,108,0,0,65.686,0,0,0,0,0,0,0,0,0,63.1
,4m 23s 900ms,263900,14.154,43.6,114.9,79,8.333,0,71,65.686,620,108,0,0,65.686,0,0,0,0,0,0,0,0,0,67
,4m 24s,264000,14.241,43,114.9,79,8.331,0,71,65.686,610,108,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 24s 100ms,264100,14.12,43,114.9,78,8.34,0,71,65.686,610,108,0,0,65.686,0,0,0,0,0,0,0,0,0,66.1
,4m 24s 200ms,264200,14.154,42.5,113.8,79,8.338,0,71,65.686,600,106.9,0,0,65.686,0,0,0,0,0,0,0,0,0,65.3
,4m 24s 300ms,264300,14.294,43.2,115.1,76,8.347,0,71,65.686,620,108.1,0,0,65.686,0,0,0,0,0,0,0,0,0,66.4
,4m 24s 400ms,264400,14.398,44,114.9,76,8.32,0,71,65.686,630,108,0,0,65.686,0,0,0,0,0,0,0,0,0,67.6
,4m 24s 500ms,264500,14.189,42.4,114.9,78,8.329,0,71,65.686,600,108,0,0,65.686,0,0,0,0,0,0,0,0,0,65.1
,4m 24s 600ms,264600,14.172,42.2,115.1,79,8.336,0,71,65.686,600,108.1,0,0,65.686,0,0,0,0,0,0,0,0,0,64.8
,4m 24s 700ms,264700,14.241,38.7,114.7,77,8.336,0,71,65.686,550,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,59.4
,4m 24s 800ms,264800,14.294,52.9,114.7,78,8.353,0,71,65.686,760,107.8,0,0,65.686,0,0,0,0,0,0,0,0,0,81.3
,4m 24s 900ms,264900,14.224,42.7,114.9,77,8.34,0,71,65.686,610,108,0,0,65.686,0,0,0,0,0,0,0,0,0,65.6
,4m 25s,265000,14.154,42.8,115.1,78,8.342,0,71,65.686,610,108.1,0,0,65.686,0,0,0,0,0,0,0,0,0,65.7
,4m 25s 100ms,265100,14.276,43.2,115.1,80,8.344,0,71,65.686,620,108.1,0,0,65.686,0,0,0,0,0,0,0,0,0,66.4
,4m 25s 200ms,265200,14.067,36.4,114.9,79,8.358,0,71,65.686,510,108,0,0,65.686,0,0,0,0,0,0,0,0,0,55.9
,4m 25s 300ms,265300,13.98,42.5,113.8,78,8.338,0,71,65.686,590,106.9,0,0,65.686,0,0,0,0,0,0,0,0,0,65.3
,4m 25s 400ms,265400,14.572,42.4,115.1,78,8.331,0,71,65.686,620,108.1,0,0,65.686,0,0,0,0,0,0,0,0,0,65.1
,4m 25s 500ms,265500,14.224,43.8,115.1,79,8.34,0,71,65.686,620,108.1,0,0,65.686,0,0,0,0,0,0,0,0,0,67.3
,4m 25s 600ms,265600,14.624,18.4,109.2,79,8.318,0,71,56.863,270,102.6,0,0,56.863,0,0,0,0,0,0,0,0,0,32.6
,4m 25s 700ms,265700,14.52,28.5,103.8,80,8.315,0,71,55.882,410,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,51.5
,4m 25s 800ms,265800,14.381,30.3,102.7,79,8.315,0,71,55.882,430,96.5,0,0,55.882,0,0,0,0,0,0,0,0,0,54.7
,4m 25s 900ms,265900,14.276,30.3,102.7,79,8.322,0,71,55.882,430,96.5,0,0,55.882,0,0,0,0,0,0,0,0,0,54.7
,4m 26s,266000,14.468,29.8,103.8,78,8.329,0,71,55.882,430,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,53.8
,4m 26s 100ms,266100,14.363,29.6,103.6,77,8.324,0,71,55.882,420,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,53.4
,4m 26s 200ms,266200,14.52,29.3,102.9,78,8.315,0,71,55.882,420,96.7,0,0,55.882,0,0,0,0,0,0,0,0,0,52.9
,4m 26s 300ms,266300,14.468,29.8,103.6,78,8.313,0,71,55.882,430,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,53.8
,4m 26s 400ms,266400,14.363,30.1,103.6,79,8.318,0,71,55.882,430,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,54.3
,4m 26s 500ms,266500,14.363,29.9,103.6,79,8.311,0,71,55.882,430,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,54
,4m 26s 600ms,266600,14.415,29.8,103.6,79,8.34,0,71,55.882,430,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,53.8
,4m 26s 700ms,266700,14.485,30.5,103.6,79,8.315,0,71,55.882,440,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,55.1
,4m 26s 800ms,266800,14.433,30.3,103.6,78,8.322,0,71,55.882,440,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,54.7
,4m 26s 900ms,266900,14.659,29.6,103.6,79,8.32,0,71,55.882,430,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,53.4
,4m 27s,267000,14.52,30.4,103.6,79,8.309,0,71,55.882,440,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,54.9
,4m 27s 100ms,267100,14.45,30.1,103.4,78,8.311,0,71,55.882,430,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,54.3
,4m 27s 200ms,267200,14.555,30.3,103.4,78,8.324,0,71,55.882,440,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,54.7
,4m 27s 300ms,267300,14.485,30.4,103.6,78,8.333,0,71,55.882,440,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,54.9
,4m 27s 400ms,267400,14.52,30.4,103.6,80,8.306,0,71,55.882,440,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,54.9
,4m 27s 500ms,267500,14.45,29.7,102.7,80,8.32,0,71,55.882,430,96.5,0,0,55.882,0,0,0,0,0,0,0,0,0,53.6
,4m 27s 600ms,267600,14.485,29.1,103.2,80,8.324,0,71,55.882,420,97,0,0,55.882,0,0,0,0,0,0,0,0,0,52.5
,4m 27s 700ms,267700,14.485,30.8,103.4,80,8.304,0,72,55.882,440,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,55.6
,4m 27s 800ms,267800,14.485,30.6,103.4,80,8.306,0,71,55.882,440,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,55.2
,4m 27s 900ms,267900,14.503,31.1,103.4,79,8.306,0,71,55.882,450,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,56.1
,4m 28s,268000,14.363,30.5,103.2,79,8.322,0,71,55.882,440,97,0,0,55.882,0,0,0,0,0,0,0,0,0,55.1
,4m 28s 100ms,268100,14.433,31.7,103.2,78,8.329,0,71,55.882,460,97,0,0,55.882,0,0,0,0,0,0,0,0,0,57.2
,4m 28s 200ms,268200,14.555,30.9,103.2,78,8.309,0,71,55.882,450,97,0,0,55.882,0,0,0,0,0,0,0,0,0,55.8
,4m 28s 300ms,268300,14.52,30.9,102.3,78,8.311,0,71,55.882,450,96.1,0,0,55.882,0,0,0,0,0,0,0,0,0,55.8
,4m 28s 400ms,268400,14.59,31.5,103.4,79,8.318,0,71,55.882,460,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,56.9
,4m 28s 500ms,268500,14.503,31.1,103.2,78,8.313,0,71,55.882,450,97,0,0,55.882,0,0,0,0,0,0,0,0,0,56.1
,4m 28s 600ms,268600,14.59,30.4,103.2,78,8.311,0,72,55.882,440,97,0,0,55.882,0,0,0,0,0,0,0,0,0,54.9
,4m 28s 700ms,268700,14.45,30.1,103.2,79,8.324,0,72,55.882,430,97,0,0,55.882,0,0,0,0,0,0,0,0,0,54.3
,4m 28s 800ms,268800,14.468,32.3,102.2,78,8.32,0,71,55.882,470,96,0,0,55.882,0,0,0,0,0,0,0,0,0,58.3
,4m 28s 900ms,268900,14.485,31.2,103.4,79,8.336,0,72,55.882,450,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,56.3
,4m 29s,269000,14.45,30.7,102.3,78,8.327,0,71,55.882,440,96.1,0,0,55.882,0,0,0,0,0,0,0,0,0,55.4
,4m 29s 100ms,269100,14.346,31.1,102.5,79,8.302,0,71,55.882,440,96.3,0,0,55.882,0,0,0,0,0,0,0,0,0,56.1
,4m 29s 200ms,269200,14.468,31.3,102.3,78,8.291,0,71,55.882,450,96.1,0,0,55.882,0,0,0,0,0,0,0,0,0,56.5
,4m 29s 300ms,269300,14.503,31.2,103.2,79,8.327,0,71,55.882,450,97,0,0,55.882,0,0,0,0,0,0,0,0,0,56.3
,4m 29s 400ms,269400,14.433,31.2,103.2,79,8.336,0,71,55.882,450,97,0,0,55.882,0,0,0,0,0,0,0,0,0,56.3
,4m 29s 500ms,269500,14.485,31.8,103,80,8.342,0,71,55.882,460,96.8,0,0,55.882,0,0,0,0,0,0,0,0,0,57.4
,4m 29s 600ms,269600,14.398,31.2,102.2,80,8.306,0,71,55.882,450,96,0,0,55.882,0,0,0,0,0,0,0,0,0,56.3
,4m 29s 700ms,269700,14.642,32,102.2,79,8.327,0,71,55.882,470,96,0,0,55.882,0,0,0,0,0,0,0,0,0,57.8
,4m 29s 800ms,269800,14.572,31.7,102.3,78,8.311,0,71,55.882,460,96.1,0,0,55.882,0,0,0,0,0,0,0,0,0,57.2
,4m 29s 900ms,269900,14.503,31.3,102.3,78,8.322,0,71,55.882,450,96.1,0,0,55.882,0,0,0,0,0,0,0,0,0,56.5
,4m 30s,270000,14.45,31.7,102.2,78,8.32,0,72,55.882,460,96,0,0,55.882,0,0,0,0,0,0,0,0,0,57.2
,4m 30s 100ms,270100,14.52,32,102.3,79,8.322,0,71,55.882,460,96.1,0,0,55.882,0,0,0,0,0,0,0,0,0,57.8
,4m 30s 200ms,270200,14.503,31.5,103,80,8.329,0,71,55.882,460,96.8,0,0,55.882,0,0,0,0,0,0,0,0,0,56.9
,4m 30s 300ms,270300,14.433,32.2,103.2,79,8.336,0,72,55.882,460,97,0,0,55.882,0,0,0,0,0,0,0,0,0,58.1
,4m 30s 400ms,270400,14.642,31.6,103,80,8.306,0,71,55.882,460,96.8,0,0,55.882,0,0,0,0,0,0,0,0,0,57.1
,4m 30s 500ms,270500,14.485,31.5,102,80,8.313,0,71,55.882,450,95.8,0,0,55.882,0,0,0,0,0,0,0,0,0,56.9
,4m 30s 600ms,270600,14.555,34.6,102.9,80,8.331,0,71,55.882,500,96.7,0,0,55.882,0,0,0,0,0,0,0,0,0,62.5
,4m 30s 700ms,270700,14.433,33,103.2,78,8.331,0,71,56.863,470,97,0,0,56.863,0,0,0,0,0,0,0,0,0,58.6
,4m 30s 800ms,270800,14.363,38.1,107.3,78,8.34,0,72,60.784,550,100.8,0,0,60.784,0,0,0,0,0,0,0,0,0,63.2
,4m 30s 900ms,270900,14.12,54.6,116.2,79,8.329,0,72,68.627,770,109.2,0,0,68.627,0,0,0,0,0,0,0,0,0,80.3
,4m 31s,271000,14.154,49.5,118.1,76,8.338,0,71,68.627,700,111,0,0,68.627,0,0,0,0,0,0,0,0,0,72.8
,4m 31s 100ms,271100,14.154,48.7,117.8,76,8.353,0,71,68.627,690,110.7,0,0,68.627,0,0,0,0,0,0,0,0,0,71.6
,4m 31s 200ms,271200,14.207,44.3,116.5,79,8.331,0,72,68.627,630,109.5,0,0,68.627,0,0,0,0,0,0,0,0,0,65.1
,4m 31s 300ms,271300,14.189,48.7,117.8,80,8.342,0,72,68.627,690,110.7,0,0,68.627,0,0,0,0,0,0,0,0,0,71.6
