% Moku:Go Oscilloscope
% Channel A (Input 1), AC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 70.00 ms, time offset -6.860 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-06 T 13:25:47 +0000
% Time (s), Channel A (Input 1) (V)
1.846416000000e-02, -3.175379e-02
1.853280000000e-02, -3.175379e-02
1.860144000000e-02, -3.175379e-02
1.867008000000e-02, -3.053249e-02
1.873872000000e-02, -2.931119e-02
1.880736000000e-02, -2.808989e-02
1.887600000000e-02, -2.931119e-02
1.894464000000e-02, -2.808989e-02
1.901328000000e-02, -2.808989e-02
1.908192000000e-02, -2.564729e-02
1.915056000000e-02, -2.564729e-02
1.921920000000e-02, -2.686859e-02
1.928784000000e-02, -2.442599e-02
1.935648000000e-02, -2.564729e-02
1.942512000000e-02, -2.442599e-02
1.949376000000e-02, -2.442599e-02
1.956240000000e-02, -2.320469e-02
1.963104000000e-02, -2.198339e-02
1.969968000000e-02, -2.320469e-02
1.976832000000e-02, -2.198339e-02
1.983696000000e-02, -2.198339e-02
1.990560000000e-02, -1.954079e-02
1.997424000000e-02, -1.954079e-02
2.004288000000e-02, -2.076209e-02
2.011152000000e-02, -1.831949e-02
2.018016000000e-02, -1.831949e-02
2.024880000000e-02, -1.831949e-02
2.031744000000e-02, -1.709819e-02
2.038608000000e-02, -1.587689e-02
2.045472000000e-02, -1.587689e-02
2.052336000000e-02, -1.343429e-02
2.059200000000e-02, -1.465559e-02
2.066064000000e-02, -1.221300e-02
2.072928000000e-02, -1.221300e-02
2.079792000000e-02, -1.099170e-02
2.086656000000e-02, -9.770396e-03
2.093520000000e-02, -9.770396e-03
2.100384000000e-02, -8.549097e-03
2.107248000000e-02, -7.327797e-03
2.114112000000e-02, -4.885198e-03
2.120976000000e-02, -6.106498e-03
2.127840000000e-02, -4.885198e-03
2.134704000000e-02, -4.885198e-03
2.141568000000e-02, -4.885198e-03
2.148432000000e-02, -2.442599e-03
2.155296000000e-02, -3.663899e-03
2.162160000000e-02, -1.221300e-03
2.169024000000e-02, 0.000000e+00
2.175888000000e-02, 0.000000e+00
2.182752000000e-02, 1.221300e-03
2.189616000000e-02, 1.221300e-03
2.196480000000e-02, 0.000000e+00
2.203344000000e-02, 2.442599e-03
2.210208000000e-02, 3.663899e-03
2.217072000000e-02, 3.663899e-03
2.223936000000e-02, 3.663899e-03
2.230800000000e-02, 6.106498e-03
2.237664000000e-02, 6.106498e-03
2.244528000000e-02, 6.106498e-03
2.251392000000e-02, 7.327797e-03
2.258256000000e-02, 8.549097e-03
2.265120000000e-02, 9.770396e-03
2.271984000000e-02, 9.770396e-03
2.278848000000e-02, 1.099170e-02
2.285712000000e-02, 1.099170e-02
2.292576000000e-02, 1.221300e-02
2.299440000000e-02, 1.343429e-02
2.306304000000e-02, 1.343429e-02
2.313168000000e-02, 1.465559e-02
2.320032000000e-02, 1.465559e-02
2.326896000000e-02, 1.465559e-02
2.333760000000e-02, 1.587689e-02
2.340624000000e-02, 1.587689e-02
2.347488000000e-02, 1.709819e-02
2.354352000000e-02, 1.831949e-02
2.361216000000e-02, 1.831949e-02
2.368080000000e-02, 2.076209e-02
2.374944000000e-02, 1.954079e-02
2.381808000000e-02, 2.076209e-02
2.388672000000e-02, 2.198339e-02
2.395536000000e-02, 2.320469e-02
2.402400000000e-02, 2.320469e-02
2.409264000000e-02, 2.320469e-02
2.416128000000e-02, 2.564729e-02
2.422992000000e-02, 2.564729e-02
2.429856000000e-02, 2.686859e-02
2.436720000000e-02, 2.808989e-02
2.443584000000e-02, 2.931119e-02
2.450448000000e-02, 2.931119e-02
2.457312000000e-02, 2.931119e-02
2.464176000000e-02, 3.053249e-02
2.471040000000e-02, 3.175379e-02
2.477904000000e-02, 3.175379e-02
2.484768000000e-02, 3.297509e-02
2.491632000000e-02, 3.297509e-02
2.498496000000e-02, 3.419639e-02
2.505360000000e-02, 3.541769e-02
2.512224000000e-02, 3.541769e-02
2.519088000000e-02, 3.541769e-02
2.525952000000e-02, 3.663899e-02
2.532816000000e-02, 3.663899e-02
2.539680000000e-02, 3.786029e-02
2.546544000000e-02, 3.663899e-02
2.553408000000e-02, 3.786029e-02
2.560272000000e-02, 3.786029e-02
2.567136000000e-02, 3.663899e-02
2.574000000000e-02, 3.908158e-02
2.580864000000e-02, 3.786029e-02
2.587728000000e-02, 3.908158e-02
2.594592000000e-02, 3.908158e-02
2.601456000000e-02, 3.908158e-02
2.608320000000e-02, 3.908158e-02
2.615184000000e-02, 3.786029e-02
2.622048000000e-02, 3.908158e-02
2.628912000000e-02, 3.786029e-02
2.635776000000e-02, 3.908158e-02
2.642640000000e-02, 4.030288e-02
2.649504000000e-02, 3.908158e-02
2.656368000000e-02, 3.908158e-02
2.663232000000e-02, 3.908158e-02
2.670096000000e-02, 4.030288e-02
2.676960000000e-02, 3.908158e-02
2.683824000000e-02, 3.908158e-02
2.690688000000e-02, 4.030288e-02
2.697552000000e-02, 4.030288e-02
2.704416000000e-02, 4.030288e-02
2.711280000000e-02, 4.152418e-02
2.718144000000e-02, 4.030288e-02
2.725008000000e-02, 4.030288e-02
2.731872000000e-02, 4.030288e-02
2.738736000000e-02, 4.030288e-02
2.745600000000e-02, 4.030288e-02
2.752464000000e-02, 4.030288e-02
2.759328000000e-02, 3.908158e-02
2.766192000000e-02, 4.030288e-02
2.773056000000e-02, 4.152418e-02
2.779920000000e-02, 4.030288e-02
2.786784000000e-02, 4.030288e-02
2.793648000000e-02, 4.030288e-02
2.800512000000e-02, 4.030288e-02
2.807376000000e-02, 4.152418e-02
2.814240000000e-02, 4.030288e-02
2.821104000000e-02, 4.030288e-02
2.827968000000e-02, 4.152418e-02
2.834832000000e-02, 4.152418e-02
2.841696000000e-02, 4.152418e-02
2.848560000000e-02, 4.030288e-02
2.855424000000e-02, 4.152418e-02
2.862288000000e-02, 4.030288e-02
2.869152000000e-02, 4.152418e-02
2.876016000000e-02, 4.274548e-02
2.882880000000e-02, 4.274548e-02
2.889744000000e-02, 4.274548e-02
2.896608000000e-02, 4.152418e-02
2.903472000000e-02, 4.152418e-02
2.910336000000e-02, 4.030288e-02
2.917200000000e-02, 4.152418e-02
2.924064000000e-02, 4.030288e-02
2.930928000000e-02, 3.908158e-02
2.937792000000e-02, 3.908158e-02
2.944656000000e-02, 3.908158e-02
2.951520000000e-02, 3.908158e-02
2.958384000000e-02, 3.786029e-02
2.965248000000e-02, 3.786029e-02
2.972112000000e-02, 3.663899e-02
2.978976000000e-02, 3.541769e-02
2.985840000000e-02, 3.541769e-02
2.992704000000e-02, 3.419639e-02
2.999568000000e-02, 3.419639e-02
3.006432000000e-02, 3.297509e-02
3.013296000000e-02, 3.297509e-02
3.020160000000e-02, 3.297509e-02
3.027024000000e-02, 3.053249e-02
3.033888000000e-02, 3.053249e-02
3.040752000000e-02, 2.931119e-02
3.047616000000e-02, 2.808989e-02
3.054480000000e-02, 2.686859e-02
3.061344000000e-02, 2.808989e-02
3.068208000000e-02, 2.564729e-02
3.075072000000e-02, 2.564729e-02
3.081936000000e-02, 2.564729e-02
3.088800000000e-02, 2.320469e-02
3.095664000000e-02, 2.320469e-02
3.102528000000e-02, 2.198339e-02
3.109392000000e-02, 2.076209e-02
3.116256000000e-02, 2.076209e-02
3.123120000000e-02, 1.954079e-02
3.129984000000e-02, 1.954079e-02
3.136848000000e-02, 1.831949e-02
3.143712000000e-02, 1.709819e-02
3.150576000000e-02, 1.587689e-02
3.157440000000e-02, 1.587689e-02
3.164304000000e-02, 1.587689e-02
3.171168000000e-02, 1.465559e-02
3.178032000000e-02, 1.343429e-02
3.184896000000e-02, 1.221300e-02
3.191760000000e-02, 1.221300e-02
3.198624000000e-02, 1.099170e-02
3.205488000000e-02, 9.770396e-03
3.212352000000e-02, 1.099170e-02
3.219216000000e-02, 9.770396e-03
3.226080000000e-02, 8.549097e-03
3.232944000000e-02, 8.549097e-03
3.239808000000e-02, 8.549097e-03
3.246672000000e-02, 7.327797e-03
3.253536000000e-02, 6.106498e-03
3.260400000000e-02, 6.106498e-03
3.267264000000e-02, 6.106498e-03
3.274128000000e-02, 4.885198e-03
3.280992000000e-02, 3.663899e-03
3.287856000000e-02, 2.442599e-03
3.294720000000e-02, 3.663899e-03
3.301584000000e-02, 1.221300e-03
3.308448000000e-02, 0.000000e+00
3.315312000000e-02, 1.221300e-03
3.322176000000e-02, 0.000000e+00
3.329040000000e-02, -1.221300e-03
3.335904000000e-02, -1.221300e-03
3.342768000000e-02, -2.442599e-03
3.349632000000e-02, -4.885198e-03
3.356496000000e-02, -4.885198e-03
3.363360000000e-02, -6.106498e-03
3.370224000000e-02, -7.327797e-03
3.377088000000e-02, -6.106498e-03
3.383952000000e-02, -8.549097e-03
3.390816000000e-02, -8.549097e-03
3.397680000000e-02, -9.770396e-03
3.404544000000e-02, -9.770396e-03
3.411408000000e-02, -1.221300e-02
3.418272000000e-02, -1.099170e-02
3.425136000000e-02, -1.221300e-02
3.432000000000e-02, -1.343429e-02
3.438864000000e-02, -1.343429e-02
3.445728000000e-02, -1.465559e-02
3.452592000000e-02, -1.465559e-02
3.459456000000e-02, -1.587689e-02
3.466320000000e-02, -1.587689e-02
3.473184000000e-02, -1.587689e-02
3.480048000000e-02, -1.709819e-02
3.486912000000e-02, -1.831949e-02
3.493776000000e-02, -1.831949e-02
3.500640000000e-02, -1.954079e-02
3.507504000000e-02, -1.954079e-02
3.514368000000e-02, -2.198339e-02
3.521232000000e-02, -2.076209e-02
3.528096000000e-02, -2.320469e-02
3.534960000000e-02, -2.320469e-02
3.541824000000e-02, -2.320469e-02
3.548688000000e-02, -2.442599e-02
3.555552000000e-02, -2.564729e-02
3.562416000000e-02, -2.686859e-02
3.569280000000e-02, -2.686859e-02
3.576144000000e-02, -2.686859e-02
3.583008000000e-02, -2.686859e-02
3.589872000000e-02, -2.808989e-02
3.596736000000e-02, -2.931119e-02
3.603600000000e-02, -3.053249e-02
3.610464000000e-02, -3.053249e-02
3.617328000000e-02, -3.053249e-02
3.624192000000e-02, -3.175379e-02
3.631056000000e-02, -3.175379e-02
3.637920000000e-02, -3.175379e-02
3.644784000000e-02, -3.297509e-02
3.651648000000e-02, -3.297509e-02
3.658512000000e-02, -3.175379e-02
3.665376000000e-02, -3.297509e-02
3.672240000000e-02, -3.419639e-02
3.679104000000e-02, -3.297509e-02
3.685968000000e-02, -3.419639e-02
3.692832000000e-02, -3.419639e-02
3.699696000000e-02, -3.419639e-02
3.706560000000e-02, -3.419639e-02
3.713424000000e-02, -3.419639e-02
3.720288000000e-02, -3.297509e-02
3.727152000000e-02, -3.419639e-02
3.734016000000e-02, -3.419639e-02
3.740880000000e-02, -3.419639e-02
3.747744000000e-02, -3.541769e-02
3.754608000000e-02, -3.419639e-02
3.761472000000e-02, -3.541769e-02
3.768336000000e-02, -3.419639e-02
3.775200000000e-02, -3.541769e-02
3.782064000000e-02, -3.541769e-02
3.788928000000e-02, -3.419639e-02
3.795792000000e-02, -3.663899e-02
3.802656000000e-02, -3.541769e-02
3.809520000000e-02, -3.541769e-02
3.816384000000e-02, -3.541769e-02
3.823248000000e-02, -3.419639e-02
3.830112000000e-02, -3.419639e-02
3.836976000000e-02, -3.541769e-02
3.843840000000e-02, -3.541769e-02
3.850704000000e-02, -3.663899e-02
3.857568000000e-02, -3.541769e-02
3.864432000000e-02, -3.541769e-02
3.871296000000e-02, -3.663899e-02
3.878160000000e-02, -3.541769e-02
3.885024000000e-02, -3.663899e-02
3.891888000000e-02, -3.663899e-02
3.898752000000e-02, -3.541769e-02
3.905616000000e-02, -3.663899e-02
3.912480000000e-02, -3.541769e-02
3.919344000000e-02, -3.541769e-02
3.926208000000e-02, -3.663899e-02
3.933072000000e-02, -3.541769e-02
3.939936000000e-02, -3.541769e-02
3.946800000000e-02, -3.663899e-02
3.953664000000e-02, -3.663899e-02
3.960528000000e-02, -3.541769e-02
3.967392000000e-02, -3.663899e-02
3.974256000000e-02, -3.541769e-02
3.981120000000e-02, -3.541769e-02
3.987984000000e-02, -3.663899e-02
3.994848000000e-02, -3.541769e-02
4.001712000000e-02, -3.541769e-02
4.008576000000e-02, -3.419639e-02
4.015440000000e-02, -3.419639e-02
4.022304000000e-02, -3.419639e-02
4.029168000000e-02, -3.297509e-02
4.036032000000e-02, -3.297509e-02
4.042896000000e-02, -3.297509e-02
4.049760000000e-02, -3.297509e-02
4.056624000000e-02, -3.175379e-02
4.063488000000e-02, -3.053249e-02
4.070352000000e-02, -3.053249e-02
4.077216000000e-02, -2.931119e-02
4.084080000000e-02, -2.931119e-02
4.090944000000e-02, -2.808989e-02
4.097808000000e-02, -2.686859e-02
4.104672000000e-02, -2.808989e-02
4.111536000000e-02, -2.564729e-02
4.118400000000e-02, -2.564729e-02
4.125264000000e-02, -2.442599e-02
4.132128000000e-02, -2.442599e-02
4.138992000000e-02, -2.442599e-02
4.145856000000e-02, -2.320469e-02
4.152720000000e-02, -2.320469e-02
4.159584000000e-02, -2.198339e-02
4.166448000000e-02, -2.076209e-02
4.173312000000e-02, -2.198339e-02
4.180176000000e-02, -1.954079e-02
4.187040000000e-02, -1.831949e-02
4.193904000000e-02, -1.709819e-02
4.200768000000e-02, -1.831949e-02
4.207632000000e-02, -1.587689e-02
