% Moku:Go Oscilloscope
% Channel A (Input 1), AC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 70.00 ms, time offset -6.860 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-06 T 13:25:02 +0000
% Time (s), Channel A (V)
1.0856560000e-02, 2.4425990414e-02
1.0862280000e-02, 2.4425990414e-02
1.0868000000e-02, 2.1983391372e-02
1.0873720000e-02, 2.4425990414e-02
1.0879440000e-02, 2.4425990414e-02
1.0885160000e-02, 1.9540792331e-02
1.0890880000e-02, 2.1983391372e-02
1.0896600000e-02, 2.4425990414e-02
1.0902320000e-02, 2.1983391372e-02
1.0908040000e-02, 2.4425990414e-02
1.0913760000e-02, 2.1983391372e-02
1.0919480000e-02, 2.4425990414e-02
1.0925200000e-02, 2.1983391372e-02
1.0930920000e-02, 2.1983391372e-02
1.0936640000e-02, 2.1983391372e-02
1.0942360000e-02, 2.1983391372e-02
1.0948080000e-02, 2.1983391372e-02
1.0953800000e-02, 2.1983391372e-02
1.0959520000e-02, 2.1983391372e-02
1.0965240000e-02, 2.4425990414e-02
1.0970960000e-02, 2.1983391372e-02
1.0976680000e-02, 2.4425990414e-02
1.0982400000e-02, 1.9540792331e-02
1.0988120000e-02, 1.9540792331e-02
1.0993840000e-02, 2.1983391372e-02
1.0999560000e-02, 2.1983391372e-02
1.1005280000e-02, 1.9540792331e-02
1.1011000000e-02, 2.1983391372e-02
1.1016720000e-02, 2.1983391372e-02
1.1022440000e-02, 2.1983391372e-02
1.1028160000e-02, 2.4425990414e-02
1.1033880000e-02, 2.1983391372e-02
1.1039600000e-02, 2.4425990414e-02
1.1045320000e-02, 2.1983391372e-02
1.1051040000e-02, 2.1983391372e-02
1.1056760000e-02, 1.9540792331e-02
1.1062480000e-02, 2.1983391372e-02
1.1068200000e-02, 1.9540792331e-02
1.1073920000e-02, 2.1983391372e-02
1.1079640000e-02, 2.1983391372e-02
1.1085360000e-02, 2.1983391372e-02
1.1091080000e-02, 2.1983391372e-02
1.1096800000e-02, 1.9540792331e-02
1.1102520000e-02, 2.1983391372e-02
1.1108240000e-02, 1.9540792331e-02
1.1113960000e-02, 2.1983391372e-02
1.1119680000e-02, 2.1983391372e-02
1.1125400000e-02, 1.9540792331e-02
1.1131120000e-02, 2.1983391372e-02
1.1136840000e-02, 2.1983391372e-02
1.1142560000e-02, 2.1983391372e-02
1.1148280000e-02, 2.1983391372e-02
1.1154000000e-02, 2.1983391372e-02
1.1159720000e-02, 2.1983391372e-02
1.1165440000e-02, 1.9540792331e-02
1.1171160000e-02, 1.9540792331e-02
1.1176880000e-02, 2.1983391372e-02
1.1182600000e-02, 2.1983391372e-02
1.1188320000e-02, 2.1983391372e-02
1.1194040000e-02, 1.9540792331e-02
1.1199760000e-02, 2.1983391372e-02
1.1205480000e-02, 2.1983391372e-02
1.1211200000e-02, 2.1983391372e-02
1.1216920000e-02, 2.1983391372e-02
1.1222640000e-02, 2.1983391372e-02
1.1228360000e-02, 1.9540792331e-02
1.1234080000e-02, 2.4425990414e-02
1.1239800000e-02, 2.1983391372e-02
1.1245520000e-02, 1.9540792331e-02
1.1251240000e-02, 1.9540792331e-02
1.1256960000e-02, 2.4425990414e-02
1.1262680000e-02, 2.1983391372e-02
1.1268400000e-02, 2.1983391372e-02
1.1274120000e-02, 1.9540792331e-02
1.1279840000e-02, 2.1983391372e-02
1.1285560000e-02, 2.1983391372e-02
1.1291280000e-02, 2.1983391372e-02
1.1297000000e-02, 1.9540792331e-02
1.1302720000e-02, 1.9540792331e-02
1.1308440000e-02, 2.1983391372e-02
1.1314160000e-02, 2.1983391372e-02
1.1319880000e-02, 2.1983391372e-02
1.1325600000e-02, 2.1983391372e-02
1.1331320000e-02, 1.7098193290e-02
1.1337040000e-02, 2.1983391372e-02
1.1342760000e-02, 2.1983391372e-02
1.1348480000e-02, 2.4425990414e-02
1.1354200000e-02, 2.1983391372e-02
1.1359920000e-02, 2.1983391372e-02
1.1365640000e-02, 2.1983391372e-02
1.1371360000e-02, 2.1983391372e-02
1.1377080000e-02, 1.9540792331e-02
1.1382800000e-02, 1.9540792331e-02
1.1388520000e-02, 2.1983391372e-02
1.1394240000e-02, 2.1983391372e-02
1.1399960000e-02, 2.1983391372e-02
1.1405680000e-02, 1.9540792331e-02
1.1411400000e-02, 1.9540792331e-02
1.1417120000e-02, 2.1983391372e-02
1.1422840000e-02, 2.1983391372e-02
1.1428560000e-02, 1.9540792331e-02
1.1434280000e-02, 2.1983391372e-02
1.1440000000e-02, 1.9540792331e-02
1.1445720000e-02, 1.9540792331e-02
1.1451440000e-02, 1.9540792331e-02
1.1457160000e-02, 1.9540792331e-02
1.1462880000e-02, 2.1983391372e-02
1.1468600000e-02, 1.9540792331e-02
1.1474320000e-02, 2.1983391372e-02
1.1480040000e-02, 1.9540792331e-02
1.1485760000e-02, 1.9540792331e-02
1.1491480000e-02, 2.1983391372e-02
1.1497200000e-02, 1.9540792331e-02
1.1502920000e-02, 1.9540792331e-02
1.1508640000e-02, 1.9540792331e-02
1.1514360000e-02, 2.1983391372e-02
1.1520080000e-02, 2.1983391372e-02
1.1525800000e-02, 2.1983391372e-02
1.1531520000e-02, 1.9540792331e-02
1.1537240000e-02, 1.9540792331e-02
1.1542960000e-02, 1.9540792331e-02
1.1548680000e-02, 1.9540792331e-02
1.1554400000e-02, 1.9540792331e-02
1.1560120000e-02, 1.9540792331e-02
1.1565840000e-02, 1.9540792331e-02
1.1571560000e-02, 1.9540792331e-02
1.1577280000e-02, 2.1983391372e-02
1.1583000000e-02, 1.9540792331e-02
1.1588720000e-02, 1.7098193290e-02
1.1594440000e-02, 2.1983391372e-02
1.1600160000e-02, 1.9540792331e-02
1.1605880000e-02, 2.1983391372e-02
1.1611600000e-02, 1.9540792331e-02
1.1617320000e-02, 2.1983391372e-02
1.1623040000e-02, 2.1983391372e-02
1.1628760000e-02, 1.9540792331e-02
1.1634480000e-02, 1.9540792331e-02
1.1640200000e-02, 1.9540792331e-02
1.1645920000e-02, 1.9540792331e-02
1.1651640000e-02, 1.9540792331e-02
1.1657360000e-02, 2.1983391372e-02
1.1663080000e-02, 1.9540792331e-02
1.1668800000e-02, 1.9540792331e-02
1.1674520000e-02, 1.9540792331e-02
1.1680240000e-02, 1.7098193290e-02
1.1685960000e-02, 1.9540792331e-02
1.1691680000e-02, 1.9540792331e-02
1.1697400000e-02, 1.9540792331e-02
1.1703120000e-02, 2.1983391372e-02
1.1708840000e-02, 1.9540792331e-02
1.1714560000e-02, 2.1983391372e-02
1.1720280000e-02, 1.9540792331e-02
1.1726000000e-02, 1.9540792331e-02
1.1731720000e-02, 1.9540792331e-02
1.1737440000e-02, 1.7098193290e-02
1.1743160000e-02, 1.9540792331e-02
1.1748880000e-02, 1.7098193290e-02
1.1754600000e-02, 1.9540792331e-02
1.1760320000e-02, 1.9540792331e-02
1.1766040000e-02, 2.1983391372e-02
1.1771760000e-02, 1.7098193290e-02
1.1777480000e-02, 1.9540792331e-02
1.1783200000e-02, 1.7098193290e-02
1.1788920000e-02, 1.7098193290e-02
1.1794640000e-02, 2.1983391372e-02
1.1800360000e-02, 1.9540792331e-02
1.1806080000e-02, 1.9540792331e-02
1.1811800000e-02, 1.7098193290e-02
1.1817520000e-02, 2.1983391372e-02
1.1823240000e-02, 1.9540792331e-02
1.1828960000e-02, 1.9540792331e-02
1.1834680000e-02, 1.9540792331e-02
1.1840400000e-02, 1.9540792331e-02
1.1846120000e-02, 1.9540792331e-02
1.1851840000e-02, 1.9540792331e-02
1.1857560000e-02, 1.7098193290e-02
1.1863280000e-02, 1.9540792331e-02
1.1869000000e-02, 1.9540792331e-02
1.1874720000e-02, 1.9540792331e-02
1.1880440000e-02, 1.9540792331e-02
1.1886160000e-02, 1.7098193290e-02
1.1891880000e-02, 2.1983391372e-02
1.1897600000e-02, 1.9540792331e-02
1.1903320000e-02, 1.7098193290e-02
1.1909040000e-02, 1.9540792331e-02
1.1914760000e-02, 1.9540792331e-02
1.1920480000e-02, 1.9540792331e-02
1.1926200000e-02, 1.7098193290e-02
1.1931920000e-02, 1.9540792331e-02
1.1937640000e-02, 1.7098193290e-02
1.1943360000e-02, 1.7098193290e-02
1.1949080000e-02, 1.7098193290e-02
1.1954800000e-02, 1.9540792331e-02
1.1960520000e-02, 1.7098193290e-02
1.1966240000e-02, 1.7098193290e-02
1.1971960000e-02, 1.9540792331e-02
1.1977680000e-02, 1.9540792331e-02
1.1983400000e-02, 1.9540792331e-02
1.1989120000e-02, 1.9540792331e-02
1.1994840000e-02, 1.7098193290e-02
1.2000560000e-02, 1.7098193290e-02
1.2006280000e-02, 1.9540792331e-02
1.2012000000e-02, 1.9540792331e-02
1.2017720000e-02, 1.9540792331e-02
1.2023440000e-02, 1.9540792331e-02
1.2029160000e-02, 1.9540792331e-02
1.2034880000e-02, 1.7098193290e-02
1.2040600000e-02, 1.9540792331e-02
1.2046320000e-02, 1.7098193290e-02
1.2052040000e-02, 1.4655594248e-02
1.2057760000e-02, 1.7098193290e-02
1.2063480000e-02, 1.7098193290e-02
1.2069200000e-02, 1.7098193290e-02
1.2074920000e-02, 1.7098193290e-02
1.2080640000e-02, 1.7098193290e-02
1.2086360000e-02, 1.7098193290e-02
1.2092080000e-02, 1.7098193290e-02
1.2097800000e-02, 1.7098193290e-02
1.2103520000e-02, 1.7098193290e-02
1.2109240000e-02, 1.7098193290e-02
1.2114960000e-02, 1.7098193290e-02
1.2120680000e-02, 1.7098193290e-02
1.2126400000e-02, 1.7098193290e-02
1.2132120000e-02, 1.7098193290e-02
1.2137840000e-02, 1.4655594248e-02
1.2143560000e-02, 1.7098193290e-02
1.2149280000e-02, 1.7098193290e-02
1.2155000000e-02, 1.7098193290e-02
1.2160720000e-02, 1.7098193290e-02
1.2166440000e-02, 1.9540792331e-02
1.2172160000e-02, 1.9540792331e-02
1.2177880000e-02, 1.7098193290e-02
1.2183600000e-02, 1.4655594248e-02
1.2189320000e-02, 1.7098193290e-02
1.2195040000e-02, 1.7098193290e-02
1.2200760000e-02, 1.7098193290e-02
1.2206480000e-02, 1.7098193290e-02
1.2212200000e-02, 1.7098193290e-02
1.2217920000e-02, 1.7098193290e-02
1.2223640000e-02, 1.4655594248e-02
1.2229360000e-02, 1.7098193290e-02
1.2235080000e-02, 1.4655594248e-02
1.2240800000e-02, 1.7098193290e-02
1.2246520000e-02, 1.7098193290e-02
1.2252240000e-02, 1.7098193290e-02
1.2257960000e-02, 1.7098193290e-02
1.2263680000e-02, 1.7098193290e-02
1.2269400000e-02, 1.7098193290e-02
1.2275120000e-02, 1.7098193290e-02
1.2280840000e-02, 1.4655594248e-02
1.2286560000e-02, 1.7098193290e-02
1.2292280000e-02, 1.7098193290e-02
1.2298000000e-02, 1.7098193290e-02
1.2303720000e-02, 1.7098193290e-02
1.2309440000e-02, 1.7098193290e-02
1.2315160000e-02, 1.7098193290e-02
1.2320880000e-02, 1.7098193290e-02
1.2326600000e-02, 1.7098193290e-02
1.2332320000e-02, 1.4655594248e-02
1.2338040000e-02, 1.7098193290e-02
1.2343760000e-02, 1.7098193290e-02
1.2349480000e-02, 1.4655594248e-02
1.2355200000e-02, 1.7098193290e-02
1.2360920000e-02, 1.7098193290e-02
1.2366640000e-02, 1.4655594248e-02
1.2372360000e-02, 1.9540792331e-02
1.2378080000e-02, 1.4655594248e-02
1.2383800000e-02, 1.4655594248e-02
1.2389520000e-02, 1.4655594248e-02
1.2395240000e-02, 1.4655594248e-02
1.2400960000e-02, 1.4655594248e-02
1.2406680000e-02, 1.4655594248e-02
1.2412400000e-02, 1.7098193290e-02
1.2418120000e-02, 1.4655594248e-02
1.2423840000e-02, 1.4655594248e-02
1.2429560000e-02, 1.7098193290e-02
1.2435280000e-02, 1.4655594248e-02
1.2441000000e-02, 1.4655594248e-02
1.2446720000e-02, 1.4655594248e-02
1.2452440000e-02, 1.4655594248e-02
1.2458160000e-02, 1.4655594248e-02
1.2463880000e-02, 1.7098193290e-02
1.2469600000e-02, 1.2212995207e-02
1.2475320000e-02, 1.4655594248e-02
1.2481040000e-02, 1.4655594248e-02
1.2486760000e-02, 1.4655594248e-02
1.2492480000e-02, 1.2212995207e-02
1.2498200000e-02, 1.4655594248e-02
1.2503920000e-02, 1.2212995207e-02
1.2509640000e-02, 1.4655594248e-02
1.2515360000e-02, 1.7098193290e-02
1.2521080000e-02, 1.4655594248e-02
1.2526800000e-02, 1.2212995207e-02
1.2532520000e-02, 1.4655594248e-02
1.2538240000e-02, 1.4655594248e-02
1.2543960000e-02, 1.4655594248e-02
1.2549680000e-02, 1.4655594248e-02
1.2555400000e-02, 1.4655594248e-02
1.2561120000e-02, 1.4655594248e-02
1.2566840000e-02, 1.7098193290e-02
1.2572560000e-02, 1.7098193290e-02
1.2578280000e-02, 1.4655594248e-02
1.2584000000e-02, 1.4655594248e-02
1.2589720000e-02, 1.4655594248e-02
1.2595440000e-02, 1.4655594248e-02
1.2601160000e-02, 1.4655594248e-02
1.2606880000e-02, 1.4655594248e-02
1.2612600000e-02, 1.4655594248e-02
1.2618320000e-02, 1.4655594248e-02
1.2624040000e-02, 1.4655594248e-02
1.2629760000e-02, 1.4655594248e-02
1.2635480000e-02, 1.4655594248e-02
1.2641200000e-02, 1.4655594248e-02
1.2646920000e-02, 1.4655594248e-02
1.2652640000e-02, 1.2212995207e-02
1.2658360000e-02, 1.4655594248e-02
1.2664080000e-02, 1.2212995207e-02
1.2669800000e-02, 1.4655594248e-02
1.2675520000e-02, 1.4655594248e-02
1.2681240000e-02, 1.4655594248e-02
1.2686960000e-02, 1.7098193290e-02
1.2692680000e-02, 1.4655594248e-02
1.2698400000e-02, 1.2212995207e-02
1.2704120000e-02, 1.2212995207e-02
1.2709840000e-02, 1.4655594248e-02
1.2715560000e-02, 1.4655594248e-02
1.2721280000e-02, 1.4655594248e-02
1.2727000000e-02, 1.2212995207e-02
1.2732720000e-02, 1.2212995207e-02
1.2738440000e-02, 1.2212995207e-02
1.2744160000e-02, 9.7703961655e-03
1.2749880000e-02, 1.4655594248e-02
1.2755600000e-02, 1.4655594248e-02
1.2761320000e-02, 1.2212995207e-02
1.2767040000e-02, 1.4655594248e-02
1.2772760000e-02, 1.2212995207e-02
1.2778480000e-02, 1.2212995207e-02
1.2784200000e-02, 1.2212995207e-02
1.2789920000e-02, 1.4655594248e-02
1.2795640000e-02, 1.2212995207e-02
1.2801360000e-02, 1.2212995207e-02
1.2807080000e-02, 1.4655594248e-02
1.2812800000e-02, 1.4655594248e-02
1.2818520000e-02, 1.2212995207e-02
1.2824240000e-02, 1.4655594248e-02
1.2829960000e-02, 1.4655594248e-02
1.2835680000e-02, 1.2212995207e-02
1.2841400000e-02, 1.2212995207e-02
1.2847120000e-02, 1.2212995207e-02
1.2852840000e-02, 1.4655594248e-02
1.2858560000e-02, 1.2212995207e-02
1.2864280000e-02, 1.2212995207e-02
1.2870000000e-02, 1.4655594248e-02
1.2875720000e-02, 1.2212995207e-02
1.2881440000e-02, 1.2212995207e-02
1.2887160000e-02, 1.4655594248e-02
1.2892880000e-02, 1.2212995207e-02
1.2898600000e-02, 9.7703961655e-03
1.2904320000e-02, 1.2212995207e-02
1.2910040000e-02, 1.2212995207e-02
1.2915760000e-02, 1.4655594248e-02
1.2921480000e-02, 1.2212995207e-02
1.2927200000e-02, 1.2212995207e-02
1.2932920000e-02, 9.7703961655e-03
1.2938640000e-02, 1.2212995207e-02
1.2944360000e-02, 1.2212995207e-02
1.2950080000e-02, 1.2212995207e-02
1.2955800000e-02, 1.2212995207e-02
1.2961520000e-02, 1.4655594248e-02
1.2967240000e-02, 9.7703961655e-03
1.2972960000e-02, 1.2212995207e-02
1.2978680000e-02, 1.2212995207e-02
1.2984400000e-02, 9.7703961655e-03
1.2990120000e-02, 1.2212995207e-02
1.2995840000e-02, 1.2212995207e-02
1.3001560000e-02, 1.2212995207e-02
1.3007280000e-02, 9.7703961655e-03
1.3013000000e-02, 9.7703961655e-03
1.3018720000e-02, 9.7703961655e-03
1.3024440000e-02, 1.2212995207e-02
1.3030160000e-02, 1.2212995207e-02
1.3035880000e-02, 1.2212995207e-02
1.3041600000e-02, 9.7703961655e-03
1.3047320000e-02, 1.2212995207e-02
1.3053040000e-02, 1.2212995207e-02
1.3058760000e-02, 1.2212995207e-02
1.3064480000e-02, 1.2212995207e-02
1.3070200000e-02, 1.2212995207e-02
1.3075920000e-02, 9.7703961655e-03
1.3081640000e-02, 1.2212995207e-02
1.3087360000e-02, 1.2212995207e-02
1.3093080000e-02, 9.7703961655e-03
1.3098800000e-02, 9.7703961655e-03
1.3104520000e-02, 9.7703961655e-03
1.3110240000e-02, 9.7703961655e-03
1.3115960000e-02, 9.7703961655e-03
1.3121680000e-02, 9.7703961655e-03
1.3127400000e-02, 9.7703961655e-03
1.3133120000e-02, 1.2212995207e-02
1.3138840000e-02, 9.7703961655e-03
1.3144560000e-02, 1.2212995207e-02
1.3150280000e-02, 9.7703961655e-03
1.3156000000e-02, 9.7703961655e-03
1.3161720000e-02, 9.7703961655e-03
1.3167440000e-02, 9.7703961655e-03
1.3173160000e-02, 1.2212995207e-02
1.3178880000e-02, 9.7703961655e-03
1.3184600000e-02, 9.7703961655e-03
1.3190320000e-02, 7.3277971242e-03
1.3196040000e-02, 9.7703961655e-03
1.3201760000e-02, 9.7703961655e-03
1.3207480000e-02, 9.7703961655e-03
1.3213200000e-02, 9.7703961655e-03
1.3218920000e-02, 9.7703961655e-03
1.3224640000e-02, 9.7703961655e-03
1.3230360000e-02, 7.3277971242e-03
1.3236080000e-02, 9.7703961655e-03
1.3241800000e-02, 9.7703961655e-03
1.3247520000e-02, 1.2212995207e-02
1.3253240000e-02, 1.2212995207e-02
1.3258960000e-02, 1.2212995207e-02
1.3264680000e-02, 1.2212995207e-02
1.3270400000e-02, 9.7703961655e-03
1.3276120000e-02, 1.2212995207e-02
1.3281840000e-02, 7.3277971242e-03
1.3287560000e-02, 9.7703961655e-03
1.3293280000e-02, 9.7703961655e-03
1.3299000000e-02, 9.7703961655e-03
1.3304720000e-02, 9.7703961655e-03
1.3310440000e-02, 9.7703961655e-03
1.3316160000e-02, 9.7703961655e-03
1.3321880000e-02, 9.7703961655e-03
1.3327600000e-02, 7.3277971242e-03
1.3333320000e-02, 7.3277971242e-03
1.3339040000e-02, 9.7703961655e-03
1.3344760000e-02, 7.3277971242e-03
1.3350480000e-02, 9.7703961655e-03
1.3356200000e-02, 9.7703961655e-03
1.3361920000e-02, 9.7703961655e-03
1.3367640000e-02, 9.7703961655e-03
1.3373360000e-02, 9.7703961655e-03
1.3379080000e-02, 9.7703961655e-03
1.3384800000e-02, 9.7703961655e-03
1.3390520000e-02, 7.3277971242e-03
1.3396240000e-02, 9.7703961655e-03
1.3401960000e-02, 9.7703961655e-03
1.3407680000e-02, 7.3277971242e-03
1.3413400000e-02, 1.2212995207e-02
1.3419120000e-02, 7.3277971242e-03
1.3424840000e-02, 9.7703961655e-03
1.3430560000e-02, 9.7703961655e-03
1.3436280000e-02, 9.7703961655e-03
1.3442000000e-02, 9.7703961655e-03
1.3447720000e-02, 9.7703961655e-03
1.3453440000e-02, 7.3277971242e-03
1.3459160000e-02, 7.3277971242e-03
1.3464880000e-02, 7.3277971242e-03
1.3470600000e-02, 7.3277971242e-03
1.3476320000e-02, 7.3277971242e-03
1.3482040000e-02, 9.7703961655e-03
1.3487760000e-02, 7.3277971242e-03
1.3493480000e-02, 9.7703961655e-03
1.3499200000e-02, 7.3277971242e-03
1.3504920000e-02, 9.7703961655e-03
1.3510640000e-02, 7.3277971242e-03
1.3516360000e-02, 7.3277971242e-03
1.3522080000e-02, 7.3277971242e-03
1.3527800000e-02, 9.7703961655e-03
1.3533520000e-02, 7.3277971242e-03
1.3539240000e-02, 7.3277971242e-03
1.3544960000e-02, 4.8851980828e-03
1.3550680000e-02, 9.7703961655e-03
1.3556400000e-02, 9.7703961655e-03
1.3562120000e-02, 9.7703961655e-03
1.3567840000e-02, 9.7703961655e-03
1.3573560000e-02, 7.3277971242e-03
1.3579280000e-02, 7.3277971242e-03
1.3585000000e-02, 7.3277971242e-03
1.3590720000e-02, 7.3277971242e-03
1.3596440000e-02, 7.3277971242e-03
1.3602160000e-02, 7.3277971242e-03
1.3607880000e-02, 7.3277971242e-03
1.3613600000e-02, 7.3277971242e-03
1.3619320000e-02, 9.7703961655e-03
1.3625040000e-02, 7.3277971242e-03
1.3630760000e-02, 7.3277971242e-03
1.3636480000e-02, 7.3277971242e-03
1.3642200000e-02, 7.3277971242e-03
1.3647920000e-02, 7.3277971242e-03
1.3653640000e-02, 4.8851980828e-03
1.3659360000e-02, 7.3277971242e-03
1.3665080000e-02, 7.3277971242e-03
1.3670800000e-02, 9.7703961655e-03
1.3676520000e-02, 7.3277971242e-03
1.3682240000e-02, 4.8851980828e-03
1.3687960000e-02, 7.3277971242e-03
1.3693680000e-02, 7.3277971242e-03
1.3699400000e-02, 4.8851980828e-03
1.3705120000e-02, 7.3277971242e-03
1.3710840000e-02, 9.7703961655e-03
1.3716560000e-02, 7.3277971242e-03
1.3722280000e-02, 7.3277971242e-03
1.3728000000e-02, 7.3277971242e-03
1.3733720000e-02, 7.3277971242e-03
1.3739440000e-02, 9.7703961655e-03
1.3745160000e-02, 7.3277971242e-03
1.3750880000e-02, 4.8851980828e-03
1.3756600000e-02, 4.8851980828e-03
1.3762320000e-02, 7.3277971242e-03
1.3768040000e-02, 7.3277971242e-03
1.3773760000e-02, 9.7703961655e-03
1.3779480000e-02, 7.3277971242e-03
1.3785200000e-02, 4.8851980828e-03
1.3790920000e-02, 7.3277971242e-03
1.3796640000e-02, 7.3277971242e-03
1.3802360000e-02, 7.3277971242e-03
1.3808080000e-02, 4.8851980828e-03
1.3813800000e-02, 7.3277971242e-03
1.3819520000e-02, 7.3277971242e-03
1.3825240000e-02, 7.3277971242e-03
1.3830960000e-02, 7.3277971242e-03
1.3836680000e-02, 7.3277971242e-03
1.3842400000e-02, 4.8851980828e-03
1.3848120000e-02, 7.3277971242e-03
1.3853840000e-02, 7.3277971242e-03
1.3859560000e-02, 4.8851980828e-03
1.3865280000e-02, 4.8851980828e-03
1.3871000000e-02, 7.3277971242e-03
1.3876720000e-02, 7.3277971242e-03
1.3882440000e-02, 4.8851980828e-03
1.3888160000e-02, 4.8851980828e-03
1.3893880000e-02, 7.3277971242e-03
1.3899600000e-02, 4.8851980828e-03
1.3905320000e-02, 4.8851980828e-03
1.3911040000e-02, 4.8851980828e-03
1.3916760000e-02, 4.8851980828e-03
1.3922480000e-02, 4.8851980828e-03
1.3928200000e-02, 4.8851980828e-03
1.3933920000e-02, 7.3277971242e-03
1.3939640000e-02, 4.8851980828e-03
1.3945360000e-02, 7.3277971242e-03
1.3951080000e-02, 4.8851980828e-03
1.3956800000e-02, 2.4425990414e-03
1.3962520000e-02, 7.3277971242e-03
1.3968240000e-02, 7.3277971242e-03
1.3973960000e-02, 4.8851980828e-03
1.3979680000e-02, 7.3277971242e-03
1.3985400000e-02, 4.8851980828e-03
1.3991120000e-02, 7.3277971242e-03
1.3996840000e-02, 4.8851980828e-03
1.4002560000e-02, 4.8851980828e-03
1.4008280000e-02, 2.4425990414e-03
1.4014000000e-02, 4.8851980828e-03
1.4019720000e-02, 4.8851980828e-03
1.4025440000e-02, 4.8851980828e-03
1.4031160000e-02, 2.4425990414e-03
1.4036880000e-02, 4.8851980828e-03
1.4042600000e-02, 4.8851980828e-03
1.4048320000e-02, 4.8851980828e-03
1.4054040000e-02, 7.3277971242e-03
1.4059760000e-02, 4.8851980828e-03
1.4065480000e-02, 7.3277971242e-03
1.4071200000e-02, 4.8851980828e-03
1.4076920000e-02, 4.8851980828e-03
1.4082640000e-02, 4.8851980828e-03
1.4088360000e-02, 4.8851980828e-03
1.4094080000e-02, 4.8851980828e-03
1.4099800000e-02, 2.4425990414e-03
1.4105520000e-02, 2.4425990414e-03
1.4111240000e-02, 4.8851980828e-03
1.4116960000e-02, 4.8851980828e-03
1.4122680000e-02, 2.4425990414e-03
1.4128400000e-02, 2.4425990414e-03
1.4134120000e-02, 2.4425990414e-03
1.4139840000e-02, 4.8851980828e-03
1.4145560000e-02, 2.4425990414e-03
1.4151280000e-02, 4.8851980828e-03
1.4157000000e-02, 4.8851980828e-03
1.4162720000e-02, 2.4425990414e-03
1.4168440000e-02, 4.8851980828e-03
1.4174160000e-02, 4.8851980828e-03
1.4179880000e-02, 4.8851980828e-03
1.4185600000e-02, 7.3277971242e-03
1.4191320000e-02, 4.8851980828e-03
1.4197040000e-02, 2.4425990414e-03
1.4202760000e-02, 4.8851980828e-03
1.4208480000e-02, 2.4425990414e-03
1.4214200000e-02, 2.4425990414e-03
1.4219920000e-02, 4.8851980828e-03
1.4225640000e-02, 2.4425990414e-03
1.4231360000e-02, 2.4425990414e-03
1.4237080000e-02, 4.8851980828e-03
1.4242800000e-02, 2.4425990414e-03
1.4248520000e-02, 2.4425990414e-03
1.4254240000e-02, 4.8851980828e-03
1.4259960000e-02, 2.4425990414e-03
1.4265680000e-02, 2.4425990414e-03
1.4271400000e-02, 2.4425990414e-03
1.4277120000e-02, 4.8851980828e-03
1.4282840000e-02, 2.4425990414e-03
1.4288560000e-02, 2.4425990414e-03
1.4294280000e-02, 4.8851980828e-03
1.4300000000e-02, 4.8851980828e-03
1.4305720000e-02, 2.4425990414e-03
1.4311440000e-02, 4.8851980828e-03
1.4317160000e-02, 2.4425990414e-03
1.4322880000e-02, 2.4425990414e-03
1.4328600000e-02, 4.8851980828e-03
1.4334320000e-02, 4.8851980828e-03
1.4340040000e-02, 2.4425990414e-03
1.4345760000e-02, 2.4425990414e-03
1.4351480000e-02, 2.4425990414e-03
1.4357200000e-02, 2.4425990414e-03
1.4362920000e-02, 2.4425990414e-03
1.4368640000e-02, 2.4425990414e-03
1.4374360000e-02, 2.4425990414e-03
1.4380080000e-02, 2.4425990414e-03
1.4385800000e-02, 0.0000000000e+00
1.4391520000e-02, 2.4425990414e-03
1.4397240000e-02, 4.8851980828e-03
1.4402960000e-02, 2.4425990414e-03
1.4408680000e-02, 4.8851980828e-03
1.4414400000e-02, 4.8851980828e-03
1.4420120000e-02, 2.4425990414e-03
1.4425840000e-02, 0.0000000000e+00
1.4431560000e-02, 2.4425990414e-03
1.4437280000e-02, 2.4425990414e-03
1.4443000000e-02, 2.4425990414e-03
1.4448720000e-02, 2.4425990414e-03
1.4454440000e-02, 4.8851980828e-03
1.4460160000e-02, 4.8851980828e-03
1.4465880000e-02, 0.0000000000e+00
1.4471600000e-02, 2.4425990414e-03
1.4477320000e-02, 2.4425990414e-03
1.4483040000e-02, 4.8851980828e-03
1.4488760000e-02, 2.4425990414e-03
1.4494480000e-02, 2.4425990414e-03
1.4500200000e-02, 2.4425990414e-03
1.4505920000e-02, 2.4425990414e-03
1.4511640000e-02, 0.0000000000e+00
1.4517360000e-02, 4.8851980828e-03
1.4523080000e-02, 2.4425990414e-03
1.4528800000e-02, 2.4425990414e-03
1.4534520000e-02, 2.4425990414e-03
1.4540240000e-02, 4.8851980828e-03
1.4545960000e-02, 0.0000000000e+00
1.4551680000e-02, 2.4425990414e-03
1.4557400000e-02, 0.0000000000e+00
1.4563120000e-02, 2.4425990414e-03
1.4568840000e-02, 2.4425990414e-03
