% Moku:Go Oscilloscope
% Channel A (Input 1), AC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 50.00 ms, time offset -6.860 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-06 T 13:35:18 +0000
% Time (s), Channel A (V)
3.0087680000e-03, 5.6179777952e-02
3.0128560000e-03, 5.8622376993e-02
3.0169440000e-03, 5.3737178911e-02
3.0210320000e-03, 5.6179777952e-02
3.0251200000e-03, 5.6179777952e-02
3.0292080000e-03, 5.6179777952e-02
3.0332960000e-03, 5.8622376993e-02
3.0373840000e-03, 5.8622376993e-02
3.0414720000e-03, 5.6179777952e-02
3.0455600000e-03, 5.8622376993e-02
3.0496480000e-03, 5.6179777952e-02
3.0537360000e-03, 5.6179777952e-02
3.0578240000e-03, 5.6179777952e-02
3.0619120000e-03, 5.6179777952e-02
3.0660000000e-03, 5.8622376993e-02
3.0700880000e-03, 5.8622376993e-02
3.0741760000e-03, 5.8622376993e-02
3.0782640000e-03, 5.6179777952e-02
3.0823520000e-03, 5.3737178911e-02
3.0864400000e-03, 5.6179777952e-02
3.0905280000e-03, 5.6179777952e-02
3.0946160000e-03, 5.6179777952e-02
3.0987040000e-03, 5.6179777952e-02
3.1027920000e-03, 5.6179777952e-02
3.1068800000e-03, 5.8622376993e-02
3.1109680000e-03, 5.6179777952e-02
3.1150560000e-03, 5.6179777952e-02
3.1191440000e-03, 5.8622376993e-02
3.1232320000e-03, 5.8622376993e-02
3.1273200000e-03, 5.6179777952e-02
3.1314080000e-03, 5.8622376993e-02
3.1354960000e-03, 5.8622376993e-02
3.1395840000e-03, 5.8622376993e-02
3.1436720000e-03, 5.6179777952e-02
3.1477600000e-03, 5.6179777952e-02
3.1518480000e-03, 5.8622376993e-02
3.1559360000e-03, 5.8622376993e-02
3.1600240000e-03, 5.6179777952e-02
3.1641120000e-03, 5.6179777952e-02
3.1682000000e-03, 5.8622376993e-02
3.1722880000e-03, 5.8622376993e-02
3.1763760000e-03, 5.8622376993e-02
3.1804640000e-03, 5.8622376993e-02
3.1845520000e-03, 5.8622376993e-02
3.1886400000e-03, 6.1064976035e-02
3.1927280000e-03, 5.6179777952e-02
3.1968160000e-03, 5.8622376993e-02
3.2009040000e-03, 5.8622376993e-02
3.2049920000e-03, 5.8622376993e-02
3.2090800000e-03, 5.8622376993e-02
3.2131680000e-03, 5.8622376993e-02
3.2172560000e-03, 5.8622376993e-02
3.2213440000e-03, 5.8622376993e-02
3.2254320000e-03, 5.6179777952e-02
3.2295200000e-03, 5.6179777952e-02
3.2336080000e-03, 5.8622376993e-02
3.2376960000e-03, 5.8622376993e-02
3.2417840000e-03, 5.8622376993e-02
3.2458720000e-03, 5.8622376993e-02
3.2499600000e-03, 5.8622376993e-02
3.2540480000e-03, 5.6179777952e-02
3.2581360000e-03, 5.8622376993e-02
3.2622240000e-03, 5.8622376993e-02
3.2663120000e-03, 5.8622376993e-02
3.2704000000e-03, 5.8622376993e-02
3.2744880000e-03, 6.1064976035e-02
3.2785760000e-03, 5.8622376993e-02
3.2826640000e-03, 5.8622376993e-02
3.2867520000e-03, 5.8622376993e-02
3.2908400000e-03, 5.8622376993e-02
3.2949280000e-03, 5.8622376993e-02
3.2990160000e-03, 5.8622376993e-02
3.3031040000e-03, 5.8622376993e-02
3.3071920000e-03, 5.8622376993e-02
3.3112800000e-03, 5.8622376993e-02
3.3153680000e-03, 5.8622376993e-02
3.3194560000e-03, 5.8622376993e-02
3.3235440000e-03, 6.1064976035e-02
3.3276320000e-03, 6.1064976035e-02
3.3317200000e-03, 5.8622376993e-02
3.3358080000e-03, 6.1064976035e-02
3.3398960000e-03, 5.8622376993e-02
3.3439840000e-03, 5.8622376993e-02
3.3480720000e-03, 5.6179777952e-02
3.3521600000e-03, 5.8622376993e-02
3.3562480000e-03, 5.8622376993e-02
3.3603360000e-03, 5.8622376993e-02
3.3644240000e-03, 5.8622376993e-02
3.3685120000e-03, 5.8622376993e-02
3.3726000000e-03, 5.8622376993e-02
3.3766880000e-03, 6.1064976035e-02
3.3807760000e-03, 5.8622376993e-02
3.3848640000e-03, 5.8622376993e-02
3.3889520000e-03, 5.8622376993e-02
3.3930400000e-03, 5.8622376993e-02
3.3971280000e-03, 6.1064976035e-02
3.4012160000e-03, 5.8622376993e-02
3.4053040000e-03, 5.8622376993e-02
3.4093920000e-03, 6.1064976035e-02
3.4134800000e-03, 5.8622376993e-02
3.4175680000e-03, 5.8622376993e-02
3.4216560000e-03, 6.1064976035e-02
3.4257440000e-03, 5.8622376993e-02
3.4298320000e-03, 5.8622376993e-02
3.4339200000e-03, 5.8622376993e-02
3.4380080000e-03, 5.8622376993e-02
3.4420960000e-03, 5.8622376993e-02
3.4461840000e-03, 5.8622376993e-02
3.4502720000e-03, 5.8622376993e-02
3.4543600000e-03, 6.1064976035e-02
3.4584480000e-03, 6.1064976035e-02
3.4625360000e-03, 5.8622376993e-02
3.4666240000e-03, 5.8622376993e-02
3.4707120000e-03, 5.8622376993e-02
3.4748000000e-03, 5.8622376993e-02
3.4788880000e-03, 5.8622376993e-02
3.4829760000e-03, 6.1064976035e-02
3.4870640000e-03, 6.1064976035e-02
3.4911520000e-03, 5.8622376993e-02
3.4952400000e-03, 5.8622376993e-02
3.4993280000e-03, 5.8622376993e-02
3.5034160000e-03, 6.1064976035e-02
3.5075040000e-03, 6.1064976035e-02
3.5115920000e-03, 5.8622376993e-02
3.5156800000e-03, 5.8622376993e-02
3.5197680000e-03, 5.8622376993e-02
3.5238560000e-03, 5.8622376993e-02
3.5279440000e-03, 5.8622376993e-02
3.5320320000e-03, 5.8622376993e-02
3.5361200000e-03, 5.8622376993e-02
3.5402080000e-03, 5.8622376993e-02
3.5442960000e-03, 5.8622376993e-02
3.5483840000e-03, 5.8622376993e-02
3.5524720000e-03, 5.8622376993e-02
3.5565600000e-03, 5.8622376993e-02
3.5606480000e-03, 5.8622376993e-02
3.5647360000e-03, 5.8622376993e-02
3.5688240000e-03, 6.1064976035e-02
3.5729120000e-03, 6.1064976035e-02
3.5770000000e-03, 6.1064976035e-02
3.5810880000e-03, 6.1064976035e-02
3.5851760000e-03, 5.8622376993e-02
3.5892640000e-03, 5.8622376993e-02
3.5933520000e-03, 6.1064976035e-02
3.5974400000e-03, 6.1064976035e-02
3.6015280000e-03, 5.8622376993e-02
3.6056160000e-03, 5.8622376993e-02
3.6097040000e-03, 5.8622376993e-02
3.6137920000e-03, 5.8622376993e-02
3.6178800000e-03, 5.6179777952e-02
3.6219680000e-03, 5.8622376993e-02
3.6260560000e-03, 6.1064976035e-02
3.6301440000e-03, 6.1064976035e-02
3.6342320000e-03, 5.8622376993e-02
3.6383200000e-03, 6.1064976035e-02
3.6424080000e-03, 5.8622376993e-02
3.6464960000e-03, 5.8622376993e-02
3.6505840000e-03, 6.1064976035e-02
3.6546720000e-03, 6.1064976035e-02
3.6587600000e-03, 5.8622376993e-02
3.6628480000e-03, 5.8622376993e-02
3.6669360000e-03, 5.8622376993e-02
3.6710240000e-03, 6.1064976035e-02
3.6751120000e-03, 5.8622376993e-02
3.6792000000e-03, 5.8622376993e-02
3.6832880000e-03, 5.8622376993e-02
3.6873760000e-03, 5.8622376993e-02
3.6914640000e-03, 5.8622376993e-02
3.6955520000e-03, 5.8622376993e-02
3.6996400000e-03, 5.8622376993e-02
3.7037280000e-03, 5.8622376993e-02
3.7078160000e-03, 5.8622376993e-02
3.7119040000e-03, 5.8622376993e-02
3.7159920000e-03, 5.8622376993e-02
3.7200800000e-03, 5.8622376993e-02
3.7241680000e-03, 5.8622376993e-02
3.7282560000e-03, 5.8622376993e-02
3.7323440000e-03, 6.1064976035e-02
3.7364320000e-03, 5.8622376993e-02
3.7405200000e-03, 5.8622376993e-02
3.7446080000e-03, 6.1064976035e-02
3.7486960000e-03, 5.8622376993e-02
3.7527840000e-03, 6.1064976035e-02
3.7568720000e-03, 6.1064976035e-02
3.7609600000e-03, 5.8622376993e-02
3.7650480000e-03, 5.8622376993e-02
3.7691360000e-03, 5.8622376993e-02
3.7732240000e-03, 5.8622376993e-02
3.7773120000e-03, 5.8622376993e-02
3.7814000000e-03, 6.1064976035e-02
3.7854880000e-03, 6.1064976035e-02
3.7895760000e-03, 5.8622376993e-02
3.7936640000e-03, 5.8622376993e-02
3.7977520000e-03, 5.8622376993e-02
3.8018400000e-03, 6.1064976035e-02
3.8059280000e-03, 5.8622376993e-02
3.8100160000e-03, 5.8622376993e-02
3.8141040000e-03, 6.1064976035e-02
3.8181920000e-03, 5.8622376993e-02
3.8222800000e-03, 5.8622376993e-02
3.8263680000e-03, 5.8622376993e-02
3.8304560000e-03, 6.1064976035e-02
3.8345440000e-03, 5.8622376993e-02
3.8386320000e-03, 5.8622376993e-02
3.8427200000e-03, 5.8622376993e-02
3.8468080000e-03, 5.8622376993e-02
3.8508960000e-03, 6.1064976035e-02
3.8549840000e-03, 5.8622376993e-02
3.8590720000e-03, 5.8622376993e-02
3.8631600000e-03, 6.1064976035e-02
3.8672480000e-03, 6.1064976035e-02
3.8713360000e-03, 5.8622376993e-02
3.8754240000e-03, 5.8622376993e-02
3.8795120000e-03, 5.8622376993e-02
3.8836000000e-03, 5.8622376993e-02
3.8876880000e-03, 5.8622376993e-02
3.8917760000e-03, 5.8622376993e-02
3.8958640000e-03, 5.8622376993e-02
3.8999520000e-03, 5.8622376993e-02
3.9040400000e-03, 5.8622376993e-02
3.9081280000e-03, 5.8622376993e-02
3.9122160000e-03, 5.8622376993e-02
3.9163040000e-03, 5.8622376993e-02
3.9203920000e-03, 5.8622376993e-02
3.9244800000e-03, 5.8622376993e-02
3.9285680000e-03, 5.8622376993e-02
3.9326560000e-03, 5.6179777952e-02
3.9367440000e-03, 5.8622376993e-02
3.9408320000e-03, 5.8622376993e-02
3.9449200000e-03, 5.8622376993e-02
3.9490080000e-03, 5.8622376993e-02
3.9530960000e-03, 5.8622376993e-02
3.9571840000e-03, 5.8622376993e-02
3.9612720000e-03, 5.6179777952e-02
3.9653600000e-03, 5.8622376993e-02
3.9694480000e-03, 5.8622376993e-02
3.9735360000e-03, 5.8622376993e-02
3.9776240000e-03, 5.8622376993e-02
3.9817120000e-03, 5.8622376993e-02
3.9858000000e-03, 5.8622376993e-02
3.9898880000e-03, 6.1064976035e-02
3.9939760000e-03, 5.8622376993e-02
3.9980640000e-03, 5.8622376993e-02
4.0021520000e-03, 5.8622376993e-02
4.0062400000e-03, 5.6179777952e-02
4.0103280000e-03, 5.8622376993e-02
4.0144160000e-03, 5.8622376993e-02
4.0185040000e-03, 5.8622376993e-02
4.0225920000e-03, 5.6179777952e-02
4.0266800000e-03, 5.8622376993e-02
4.0307680000e-03, 5.8622376993e-02
4.0348560000e-03, 5.8622376993e-02
4.0389440000e-03, 6.1064976035e-02
4.0430320000e-03, 5.6179777952e-02
4.0471200000e-03, 5.6179777952e-02
4.0512080000e-03, 5.8622376993e-02
4.0552960000e-03, 5.8622376993e-02
4.0593840000e-03, 5.8622376993e-02
4.0634720000e-03, 5.8622376993e-02
4.0675600000e-03, 5.8622376993e-02
4.0716480000e-03, 5.8622376993e-02
4.0757360000e-03, 5.8622376993e-02
4.0798240000e-03, 5.8622376993e-02
4.0839120000e-03, 5.8622376993e-02
4.0880000000e-03, 5.8622376993e-02
4.0920880000e-03, 5.8622376993e-02
4.0961760000e-03, 5.8622376993e-02
4.1002640000e-03, 5.8622376993e-02
4.1043520000e-03, 6.1064976035e-02
4.1084400000e-03, 5.8622376993e-02
4.1125280000e-03, 5.8622376993e-02
4.1166160000e-03, 5.8622376993e-02
4.1207040000e-03, 6.1064976035e-02
4.1247920000e-03, 5.6179777952e-02
4.1288800000e-03, 5.8622376993e-02
4.1329680000e-03, 5.8622376993e-02
4.1370560000e-03, 5.8622376993e-02
4.1411440000e-03, 5.6179777952e-02
4.1452320000e-03, 5.8622376993e-02
4.1493200000e-03, 5.8622376993e-02
4.1534080000e-03, 5.6179777952e-02
4.1574960000e-03, 5.8622376993e-02
4.1615840000e-03, 5.8622376993e-02
4.1656720000e-03, 5.8622376993e-02
4.1697600000e-03, 5.8622376993e-02
4.1738480000e-03, 5.8622376993e-02
4.1779360000e-03, 5.8622376993e-02
4.1820240000e-03, 5.8622376993e-02
4.1861120000e-03, 5.8622376993e-02
4.1902000000e-03, 5.8622376993e-02
4.1942880000e-03, 5.8622376993e-02
4.1983760000e-03, 6.1064976035e-02
4.2024640000e-03, 5.6179777952e-02
4.2065520000e-03, 5.8622376993e-02
4.2106400000e-03, 5.8622376993e-02
4.2147280000e-03, 5.8622376993e-02
4.2188160000e-03, 5.8622376993e-02
4.2229040000e-03, 5.8622376993e-02
4.2269920000e-03, 5.8622376993e-02
4.2310800000e-03, 5.8622376993e-02
4.2351680000e-03, 6.1064976035e-02
4.2392560000e-03, 5.8622376993e-02
4.2433440000e-03, 5.8622376993e-02
4.2474320000e-03, 5.8622376993e-02
4.2515200000e-03, 5.8622376993e-02
4.2556080000e-03, 6.1064976035e-02
4.2596960000e-03, 5.6179777952e-02
4.2637840000e-03, 5.8622376993e-02
4.2678720000e-03, 5.6179777952e-02
4.2719600000e-03, 5.8622376993e-02
4.2760480000e-03, 5.8622376993e-02
4.2801360000e-03, 6.1064976035e-02
4.2842240000e-03, 6.1064976035e-02
4.2883120000e-03, 6.1064976035e-02
4.2924000000e-03, 6.1064976035e-02
4.2964880000e-03, 6.1064976035e-02
4.3005760000e-03, 6.1064976035e-02
4.3046640000e-03, 5.8622376993e-02
4.3087520000e-03, 5.8622376993e-02
4.3128400000e-03, 5.8622376993e-02
4.3169280000e-03, 5.8622376993e-02
4.3210160000e-03, 5.8622376993e-02
4.3251040000e-03, 5.8622376993e-02
4.3291920000e-03, 6.1064976035e-02
4.3332800000e-03, 6.1064976035e-02
4.3373680000e-03, 5.8622376993e-02
4.3414560000e-03, 6.1064976035e-02
4.3455440000e-03, 6.1064976035e-02
4.3496320000e-03, 5.8622376993e-02
4.3537200000e-03, 5.8622376993e-02
4.3578080000e-03, 5.8622376993e-02
4.3618960000e-03, 6.1064976035e-02
4.3659840000e-03, 5.8622376993e-02
4.3700720000e-03, 6.1064976035e-02
4.3741600000e-03, 6.1064976035e-02
4.3782480000e-03, 6.1064976035e-02
4.3823360000e-03, 5.8622376993e-02
4.3864240000e-03, 6.1064976035e-02
4.3905120000e-03, 5.8622376993e-02
4.3946000000e-03, 6.1064976035e-02
4.3986880000e-03, 6.1064976035e-02
4.4027760000e-03, 5.8622376993e-02
4.4068640000e-03, 6.1064976035e-02
4.4109520000e-03, 5.6179777952e-02
4.4150400000e-03, 5.8622376993e-02
4.4191280000e-03, 5.8622376993e-02
4.4232160000e-03, 6.1064976035e-02
4.4273040000e-03, 6.1064976035e-02
4.4313920000e-03, 5.8622376993e-02
4.4354800000e-03, 5.8622376993e-02
4.4395680000e-03, 6.1064976035e-02
4.4436560000e-03, 6.1064976035e-02
4.4477440000e-03, 5.8622376993e-02
4.4518320000e-03, 6.3507575076e-02
4.4559200000e-03, 6.1064976035e-02
4.4600080000e-03, 5.8622376993e-02
4.4640960000e-03, 6.1064976035e-02
4.4681840000e-03, 6.1064976035e-02
4.4722720000e-03, 6.1064976035e-02
4.4763600000e-03, 5.8622376993e-02
4.4804480000e-03, 6.1064976035e-02
4.4845360000e-03, 5.8622376993e-02
4.4886240000e-03, 5.8622376993e-02
4.4927120000e-03, 5.8622376993e-02
4.4968000000e-03, 6.1064976035e-02
4.5008880000e-03, 5.8622376993e-02
4.5049760000e-03, 6.1064976035e-02
4.5090640000e-03, 6.1064976035e-02
4.5131520000e-03, 6.1064976035e-02
4.5172400000e-03, 6.1064976035e-02
4.5213280000e-03, 6.1064976035e-02
4.5254160000e-03, 5.8622376993e-02
4.5295040000e-03, 6.1064976035e-02
4.5335920000e-03, 5.8622376993e-02
4.5376800000e-03, 6.1064976035e-02
4.5417680000e-03, 6.1064976035e-02
4.5458560000e-03, 5.8622376993e-02
4.5499440000e-03, 5.8622376993e-02
4.5540320000e-03, 5.8622376993e-02
4.5581200000e-03, 5.8622376993e-02
4.5622080000e-03, 6.1064976035e-02
4.5662960000e-03, 6.1064976035e-02
4.5703840000e-03, 5.8622376993e-02
4.5744720000e-03, 5.8622376993e-02
4.5785600000e-03, 5.8622376993e-02
4.5826480000e-03, 6.1064976035e-02
4.5867360000e-03, 5.8622376993e-02
4.5908240000e-03, 5.8622376993e-02
4.5949120000e-03, 6.1064976035e-02
4.5990000000e-03, 5.8622376993e-02
4.6030880000e-03, 5.8622376993e-02
4.6071760000e-03, 5.8622376993e-02
4.6112640000e-03, 6.1064976035e-02
4.6153520000e-03, 6.1064976035e-02
4.6194400000e-03, 5.8622376993e-02
4.6235280000e-03, 6.1064976035e-02
4.6276160000e-03, 6.1064976035e-02
4.6317040000e-03, 6.1064976035e-02
4.6357920000e-03, 5.8622376993e-02
4.6398800000e-03, 5.6179777952e-02
4.6439680000e-03, 5.8622376993e-02
4.6480560000e-03, 5.6179777952e-02
4.6521440000e-03, 6.1064976035e-02
4.6562320000e-03, 5.8622376993e-02
4.6603200000e-03, 6.1064976035e-02
4.6644080000e-03, 5.8622376993e-02
4.6684960000e-03, 5.8622376993e-02
4.6725840000e-03, 6.1064976035e-02
4.6766720000e-03, 6.1064976035e-02
4.6807600000e-03, 5.8622376993e-02
4.6848480000e-03, 5.8622376993e-02
4.6889360000e-03, 5.8622376993e-02
4.6930240000e-03, 6.3507575076e-02
4.6971120000e-03, 5.8622376993e-02
4.7012000000e-03, 5.8622376993e-02
4.7052880000e-03, 5.8622376993e-02
4.7093760000e-03, 5.8622376993e-02
4.7134640000e-03, 6.1064976035e-02
4.7175520000e-03, 5.8622376993e-02
4.7216400000e-03, 5.8622376993e-02
4.7257280000e-03, 5.8622376993e-02
4.7298160000e-03, 5.8622376993e-02
4.7339040000e-03, 5.8622376993e-02
4.7379920000e-03, 5.6179777952e-02
4.7420800000e-03, 5.8622376993e-02
4.7461680000e-03, 5.8622376993e-02
4.7502560000e-03, 5.8622376993e-02
4.7543440000e-03, 5.8622376993e-02
4.7584320000e-03, 6.1064976035e-02
4.7625200000e-03, 5.8622376993e-02
4.7666080000e-03, 5.6179777952e-02
4.7706960000e-03, 5.6179777952e-02
4.7747840000e-03, 5.8622376993e-02
4.7788720000e-03, 5.8622376993e-02
4.7829600000e-03, 5.6179777952e-02
4.7870480000e-03, 5.8622376993e-02
4.7911360000e-03, 5.8622376993e-02
4.7952240000e-03, 5.8622376993e-02
4.7993120000e-03, 5.8622376993e-02
4.8034000000e-03, 5.8622376993e-02
4.8074880000e-03, 5.6179777952e-02
4.8115760000e-03, 5.8622376993e-02
4.8156640000e-03, 5.8622376993e-02
4.8197520000e-03, 5.8622376993e-02
4.8238400000e-03, 5.6179777952e-02
4.8279280000e-03, 5.6179777952e-02
4.8320160000e-03, 5.8622376993e-02
4.8361040000e-03, 5.8622376993e-02
4.8401920000e-03, 5.8622376993e-02
4.8442800000e-03, 5.6179777952e-02
4.8483680000e-03, 5.8622376993e-02
4.8524560000e-03, 5.8622376993e-02
4.8565440000e-03, 5.8622376993e-02
4.8606320000e-03, 5.6179777952e-02
4.8647200000e-03, 5.8622376993e-02
4.8688080000e-03, 5.8622376993e-02
4.8728960000e-03, 5.8622376993e-02
4.8769840000e-03, 5.8622376993e-02
4.8810720000e-03, 5.8622376993e-02
4.8851600000e-03, 5.6179777952e-02
4.8892480000e-03, 5.6179777952e-02
4.8933360000e-03, 5.8622376993e-02
4.8974240000e-03, 5.8622376993e-02
4.9015120000e-03, 5.6179777952e-02
4.9056000000e-03, 5.8622376993e-02
4.9096880000e-03, 5.8622376993e-02
4.9137760000e-03, 5.8622376993e-02
4.9178640000e-03, 5.8622376993e-02
4.9219520000e-03, 5.6179777952e-02
4.9260400000e-03, 5.6179777952e-02
4.9301280000e-03, 5.8622376993e-02
4.9342160000e-03, 5.6179777952e-02
4.9383040000e-03, 5.8622376993e-02
4.9423920000e-03, 5.6179777952e-02
4.9464800000e-03, 5.3737178911e-02
4.9505680000e-03, 5.6179777952e-02
4.9546560000e-03, 5.8622376993e-02
4.9587440000e-03, 5.6179777952e-02
4.9628320000e-03, 5.6179777952e-02
4.9669200000e-03, 5.6179777952e-02
4.9710080000e-03, 5.8622376993e-02
4.9750960000e-03, 5.6179777952e-02
4.9791840000e-03, 5.6179777952e-02
4.9832720000e-03, 5.8622376993e-02
4.9873600000e-03, 5.6179777952e-02
4.9914480000e-03, 5.6179777952e-02
4.9955360000e-03, 5.6179777952e-02
4.9996240000e-03, 5.6179777952e-02
5.0037120000e-03, 5.6179777952e-02
5.0078000000e-03, 5.8622376993e-02
5.0118880000e-03, 5.6179777952e-02
5.0159760000e-03, 5.6179777952e-02
5.0200640000e-03, 5.6179777952e-02
5.0241520000e-03, 5.6179777952e-02
5.0282400000e-03, 5.6179777952e-02
5.0323280000e-03, 5.8622376993e-02
5.0364160000e-03, 5.8622376993e-02
5.0405040000e-03, 5.3737178911e-02
5.0445920000e-03, 5.6179777952e-02
5.0486800000e-03, 5.6179777952e-02
5.0527680000e-03, 5.6179777952e-02
5.0568560000e-03, 5.6179777952e-02
5.0609440000e-03, 5.6179777952e-02
5.0650320000e-03, 5.6179777952e-02
5.0691200000e-03, 5.6179777952e-02
5.0732080000e-03, 5.6179777952e-02
5.0772960000e-03, 5.6179777952e-02
5.0813840000e-03, 5.6179777952e-02
5.0854720000e-03, 5.6179777952e-02
5.0895600000e-03, 5.6179777952e-02
5.0936480000e-03, 5.6179777952e-02
5.0977360000e-03, 5.6179777952e-02
5.1018240000e-03, 5.6179777952e-02
5.1059120000e-03, 5.6179777952e-02
5.1100000000e-03, 5.6179777952e-02
5.1140880000e-03, 5.3737178911e-02
5.1181760000e-03, 5.6179777952e-02
5.1222640000e-03, 5.3737178911e-02
5.1263520000e-03, 5.3737178911e-02
5.1304400000e-03, 5.6179777952e-02
5.1345280000e-03, 5.6179777952e-02
5.1386160000e-03, 5.3737178911e-02
5.1427040000e-03, 5.6179777952e-02
5.1467920000e-03, 5.3737178911e-02
5.1508800000e-03, 5.6179777952e-02
5.1549680000e-03, 5.6179777952e-02
5.1590560000e-03, 5.3737178911e-02
5.1631440000e-03, 5.6179777952e-02
5.1672320000e-03, 5.6179777952e-02
5.1713200000e-03, 5.3737178911e-02
5.1754080000e-03, 5.6179777952e-02
5.1794960000e-03, 5.6179777952e-02
5.1835840000e-03, 5.3737178911e-02
5.1876720000e-03, 5.3737178911e-02
5.1917600000e-03, 5.3737178911e-02
5.1958480000e-03, 5.6179777952e-02
5.1999360000e-03, 5.3737178911e-02
5.2040240000e-03, 5.3737178911e-02
5.2081120000e-03, 5.1294579869e-02
5.2122000000e-03, 5.3737178911e-02
5.2162880000e-03, 5.1294579869e-02
5.2203760000e-03, 5.1294579869e-02
5.2244640000e-03, 5.3737178911e-02
5.2285520000e-03, 5.3737178911e-02
5.2326400000e-03, 5.3737178911e-02
5.2367280000e-03, 5.3737178911e-02
5.2408160000e-03, 5.3737178911e-02
5.2449040000e-03, 5.1294579869e-02
5.2489920000e-03, 5.3737178911e-02
5.2530800000e-03, 5.6179777952e-02
5.2571680000e-03, 5.3737178911e-02
5.2612560000e-03, 5.3737178911e-02
5.2653440000e-03, 5.1294579869e-02
5.2694320000e-03, 5.3737178911e-02
5.2735200000e-03, 5.3737178911e-02
5.2776080000e-03, 5.3737178911e-02
5.2816960000e-03, 5.1294579869e-02
5.2857840000e-03, 5.3737178911e-02
5.2898720000e-03, 5.1294579869e-02
5.2939600000e-03, 5.3737178911e-02
5.2980480000e-03, 5.3737178911e-02
5.3021360000e-03, 5.1294579869e-02
5.3062240000e-03, 5.3737178911e-02
5.3103120000e-03, 5.3737178911e-02
5.3144000000e-03, 5.3737178911e-02
5.3184880000e-03, 5.1294579869e-02
5.3225760000e-03, 5.1294579869e-02
5.3266640000e-03, 4.8851980828e-02
5.3307520000e-03, 5.3737178911e-02
5.3348400000e-03, 5.1294579869e-02
5.3389280000e-03, 5.1294579869e-02
5.3430160000e-03, 5.1294579869e-02
5.3471040000e-03, 5.1294579869e-02
5.3511920000e-03, 5.1294579869e-02
5.3552800000e-03, 5.1294579869e-02
5.3593680000e-03, 5.1294579869e-02
5.3634560000e-03, 5.3737178911e-02
5.3675440000e-03, 5.1294579869e-02
5.3716320000e-03, 5.1294579869e-02
5.3757200000e-03, 5.1294579869e-02
5.3798080000e-03, 4.8851980828e-02
5.3838960000e-03, 5.1294579869e-02
5.3879840000e-03, 5.3737178911e-02
5.3920720000e-03, 5.1294579869e-02
5.3961600000e-03, 5.1294579869e-02
5.4002480000e-03, 5.1294579869e-02
5.4043360000e-03, 4.8851980828e-02
5.4084240000e-03, 4.8851980828e-02
5.4125120000e-03, 5.1294579869e-02
5.4166000000e-03, 5.1294579869e-02
5.4206880000e-03, 4.8851980828e-02
5.4247760000e-03, 5.1294579869e-02
5.4288640000e-03, 4.8851980828e-02
5.4329520000e-03, 5.1294579869e-02
5.4370400000e-03, 4.8851980828e-02
5.4411280000e-03, 4.8851980828e-02
5.4452160000e-03, 4.8851980828e-02
5.4493040000e-03, 4.8851980828e-02
5.4533920000e-03, 4.8851980828e-02
5.4574800000e-03, 4.8851980828e-02
5.4615680000e-03, 4.8851980828e-02
5.4656560000e-03, 4.8851980828e-02
5.4697440000e-03, 4.8851980828e-02
5.4738320000e-03, 4.8851980828e-02
5.4779200000e-03, 5.1294579869e-02
5.4820080000e-03, 4.8851980828e-02
5.4860960000e-03, 4.8851980828e-02
5.4901840000e-03, 4.8851980828e-02
5.4942720000e-03, 4.8851980828e-02
5.4983600000e-03, 4.8851980828e-02
5.5024480000e-03, 4.8851980828e-02
5.5065360000e-03, 4.8851980828e-02
5.5106240000e-03, 4.8851980828e-02
5.5147120000e-03, 4.8851980828e-02
5.5188000000e-03, 4.8851980828e-02
5.5228880000e-03, 5.1294579869e-02
5.5269760000e-03, 4.6409381786e-02
5.5310640000e-03, 4.8851980828e-02
5.5351520000e-03, 4.6409381786e-02
5.5392400000e-03, 4.8851980828e-02
5.5433280000e-03, 4.8851980828e-02
5.5474160000e-03, 4.8851980828e-02
5.5515040000e-03, 4.6409381786e-02
5.5555920000e-03, 4.8851980828e-02
5.5596800000e-03, 4.1524183704e-02
5.5637680000e-03, 4.3966782745e-02
5.5678560000e-03, 4.8851980828e-02
5.5719440000e-03, 4.6409381786e-02
5.5760320000e-03, 5.1294579869e-02
5.5801200000e-03, 4.6409381786e-02
5.5842080000e-03, 4.6409381786e-02
5.5882960000e-03, 4.6409381786e-02
5.5923840000e-03, 4.6409381786e-02
5.5964720000e-03, 4.6409381786e-02
5.6005600000e-03, 4.6409381786e-02
5.6046480000e-03, 4.6409381786e-02
5.6087360000e-03, 4.6409381786e-02
5.6128240000e-03, 4.3966782745e-02
5.6169120000e-03, 4.6409381786e-02
5.6210000000e-03, 4.6409381786e-02
5.6250880000e-03, 4.3966782745e-02
5.6291760000e-03, 4.6409381786e-02
5.6332640000e-03, 4.6409381786e-02
5.6373520000e-03, 4.3966782745e-02
5.6414400000e-03, 4.6409381786e-02
5.6455280000e-03, 4.3966782745e-02
5.6496160000e-03, 4.8851980828e-02
5.6537040000e-03, 4.6409381786e-02
5.6577920000e-03, 4.3966782745e-02
5.6618800000e-03, 4.3966782745e-02
